信号索引,信号时间,信号类型,方向,信号前5周期平均张力,信号前5周期平均加速度,信号前5周期平均量能,信号时刻张力,信号时刻加速度,信号时刻量能,信号时刻价格,黄金开仓等待周期,黄金开仓时间,黄金开仓价格,黄金开仓张力,黄金开仓加速度,黄金开仓量能,价格优势%,黄金平仓持仓周期,黄金平仓时间,黄金平仓价格,黄金平仓张力,黄金平仓加速度,黄金平仓量能,最优盈亏%,DXY燃料_信号时刻,DXY燃料_开仓时刻,DXY燃料_平仓时刻
331,2025-12-06 08:00:00,BULLISH_SINGULARITY,long,-0.8604815881547005,0.11448140775545845,0.7768242242948977,-0.8331552764413022,0.1605742736647993,0.4652075344940857,89631.28,6,2025-12-07 08:00:00,89149.18,-0.035589027018704,0.0428093508391411,0.33905280090867024,0.5378702613641196,14,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.217827017590077,,,
332,2025-12-06 12:00:00,BULLISH_SINGULARITY,long,-0.8547929529683093,0.12999939882381617,0.6631865364573936,-0.689568912063241,0.159311770295343,0.6598834548719814,89758.77,5,2025-12-07 08:00:00,89149.18,-0.035589027018704,0.0428093508391411,0.33905280090867024,0.6791425506387967,14,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.217827017590077,,,
333,2025-12-06 16:00:00,BULLISH_SINGULARITY,long,-0.8087645639565298,0.14061397171531848,0.48242751227682606,-0.5282981922858132,0.1462118463867322,0.4871537888881085,89405.64,4,2025-12-07 08:00:00,89149.18,-0.035589027018704,0.0428093508391411,0.33905280090867024,0.2868499123768997,14,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.217827017590077,,,
334,2025-12-06 20:00:00,BULLISH_SINGULARITY,long,-0.7230768120074927,0.14415119378979177,0.4424976582481475,-0.3827231667383645,0.1250356232809376,0.3853863236490551,89236.79,3,2025-12-07 08:00:00,89149.18,-0.035589027018704,0.0428093508391411,0.33905280090867024,0.09817699628146709,14,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.217827017590077,,,
335,2025-12-08 08:00:00,BEARISH_SINGULARITY,short,0.15733192884679947,-0.017623396367199083,1.187482228476737,0.3638947803454083,-0.0558747836842055,0.8590247761442423,91968.29,8,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,1.9925780940365516,30,2025-12-14 16:00:00,88644.88,-0.3360473246250866,0.050841019835874,0.8108029957761116,5.496699762678003,,,
336,2025-12-08 12:00:00,BEARISH_SINGULARITY,short,0.22387079975794766,-0.03267097956850315,1.2642358788846504,0.3931076721617438,-0.0662334318214012,2.1186086525653898,89961.37,7,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,4.267898543563761,30,2025-12-14 16:00:00,88644.88,-0.3360473246250866,0.050841019835874,0.8108029957761116,5.496699762678003,,,
337,2025-12-08 16:00:00,BEARISH_SINGULARITY,short,0.2766701152676001,-0.043917439745706256,1.1785378055333549,0.368664121914048,-0.065145506309812,1.0471298542165508,90124.48,6,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,4.079191358441132,30,2025-12-14 16:00:00,88644.88,-0.3360473246250866,0.050841019835874,0.8108029957761116,5.496699762678003,,,
338,2025-12-10 04:00:00,BEARISH_SINGULARITY,short,0.18736986658795596,-0.01120279343336815,1.3735452252857305,0.4073679168724126,-0.0364983415847685,0.5106519069195881,92782.91,3,2025-12-10 16:00:00,92957.67,0.5946422489797434,-0.0623136036688742,1.755776857757878,0.1883536526284795,30,2025-12-15 16:00:00,86149.96,-0.4670320335030324,0.0115695548129907,2.635830950172896,7.323451631263985,,,
339,2025-12-10 08:00:00,BEARISH_SINGULARITY,short,0.25242888680640235,-0.01783995967986295,1.4060150039014017,0.5013478323322053,-0.0515421868905991,0.948209294011376,92120.45,2,2025-12-10 16:00:00,92957.67,0.5946422489797434,-0.0623136036688742,1.755776857757878,0.9088318608951663,30,2025-12-15 16:00:00,86149.96,-0.4670320335030324,0.0115695548129907,2.635830950172896,7.323451631263985,,,
340,2025-12-10 12:00:00,BEARISH_SINGULARITY,short,0.3348232011595395,-0.027974708738732663,1.194014345794329,0.5490141983457953,-0.0573450974787875,0.8835997642482012,92063.69,1,2025-12-10 16:00:00,92957.67,0.5946422489797434,-0.0623136036688742,1.755776857757878,0.9710451536322255,30,2025-12-15 16:00:00,86149.96,-0.4670320335030324,0.0115695548129907,2.635830950172896,7.323451631263985,,,
341,2025-12-10 16:00:00,BEARISH_SINGULARITY,short,0.41973898649352365,-0.03871713998982085,1.0131892353489766,0.5946422489797434,-0.0623136036688742,1.755776857757878,92957.67,0,2025-12-10 16:00:00,92957.67,0.5946422489797434,-0.0623136036688742,1.755776857757878,0.0,30,2025-12-15 16:00:00,86149.96,-0.4670320335030324,0.0115695548129907,2.635830950172896,7.323451631263985,,,
342,2025-12-10 20:00:00,BEARISH_SINGULARITY,short,0.5015588691118334,-0.048759342172280846,1.0770974764929715,0.6710586686462764,-0.0661951090752852,1.6124752717386008,92015.37,6,2025-12-11 20:00:00,92513.38,0.2202233166613978,0.0005590744706774,1.5303700505255498,0.5412247975528538,25,2025-12-16 00:00:00,85875.92,-0.6931800655666246,0.0839928593193397,1.1794489364777692,7.174594637013593,,,
343,2025-12-11 00:00:00,BEARISH_SINGULARITY,short,0.5702157535375975,-0.05551255848333811,1.167234872581447,0.6978636560491517,-0.0591810122017142,1.2926961408130386,89880.01,5,2025-12-11 20:00:00,92513.38,0.2202233166613978,0.0005590744706774,1.5303700505255498,2.9298728382429085,25,2025-12-16 00:00:00,85875.92,-0.6931800655666246,0.0839928593193397,1.1794489364777692,7.174594637013593,,,
344,2025-12-11 04:00:00,BEARISH_SINGULARITY,short,0.6175128912455521,-0.05750265911937865,1.2021475383331814,0.6911507431201407,-0.0484389454010117,0.7201279014299942,90272.75,4,2025-12-11 20:00:00,92513.38,0.2202233166613978,0.0005590744706774,1.5303700505255498,2.4820668474151995,25,2025-12-16 00:00:00,85875.92,-0.6931800655666246,0.0839928593193397,1.1794489364777692,7.174594637013593,,,
345,2025-12-11 08:00:00,BEARISH_SINGULARITY,short,0.6383258266448233,-0.05539550979058442,1.125748063141977,0.6262254447278323,-0.0388992909178337,0.489812442864149,90242.35,3,2025-12-11 20:00:00,92513.38,0.2202233166613978,0.0005590744706774,1.5303700505255498,2.516590048907191,25,2025-12-16 00:00:00,85875.92,-0.6931800655666246,0.0839928593193397,1.1794489364777692,7.174594637013593,,,
346,2025-12-11 12:00:00,BEARISH_SINGULARITY,short,0.6296653026528333,-0.04993074690498725,1.1647799539426575,0.4970510543938558,-0.0245565201652045,1.1177911090522843,89872.51,2,2025-12-11 20:00:00,92513.38,0.2202233166613978,0.0005590744706774,1.5303700505255498,2.938462495372623,25,2025-12-16 00:00:00,85875.92,-0.6931800655666246,0.0839928593193397,1.1794489364777692,7.174594637013593,,,
347,2025-12-13 16:00:00,BULLISH_SINGULARITY,long,-0.2104934563073848,-0.026682220486264247,0.3653724599592156,-0.6048948828691707,0.0469448072938242,0.2461004127318459,90178.16,7,2025-12-14 20:00:00,88172.17,-0.2462738501139153,0.0250805463472758,1.2638261103754633,2.2244743073045683,2,2025-12-15 04:00:00,89753.42,-0.270117687299146,-0.0128985823754855,0.7314607117998536,1.7933663195541178,,,
348,2025-12-13 20:00:00,BULLISH_SINGULARITY,long,-0.3536536132502695,-0.00020827651720036616,0.3493013262053391,-0.732425029003736,0.0786290913985818,0.259170958980144,90240.01,10,2025-12-15 12:00:00,87033.22,-0.3389317593807637,-0.0138799471721226,2.9616406730472993,3.5536232764158537,18,2025-12-18 12:00:00,88513.44,-0.032437356387665,-0.0857903801645456,2.199055238532857,1.7007528849329039,,,
349,2025-12-14 00:00:00,BULLISH_SINGULARITY,long,-0.4881613176544179,0.0283118953249523,0.3620098453002487,-0.7934944560301969,0.101587988011282,0.294205544478415,90258.98,10,2025-12-15 16:00:00,86149.96,-0.4670320335030324,0.0115695548129907,2.635830950172896,4.552477770078933,17,2025-12-18 12:00:00,88513.44,-0.032437356387665,-0.0857903801645456,2.199055238532857,2.7434487491346435,,,
350,2025-12-14 04:00:00,BULLISH_SINGULARITY,long,-0.5951424142011436,0.0543551713816153,0.38781011705947455,-0.7416206130991853,0.1089828011840086,0.3139308689376386,90245.6,9,2025-12-15 16:00:00,86149.96,-0.4670320335030324,0.0115695548129907,2.635830950172896,4.538326522290283,17,2025-12-18 12:00:00,88513.44,-0.032437356387665,-0.0857903801645456,2.199055238532857,2.7434487491346435,,,
351,2025-12-14 12:00:00,BULLISH_SINGULARITY,long,-0.6670246021684435,0.08613227030397665,0.48684803018848416,-0.4924073691728695,0.0800108613786347,0.8358568763583734,89022.91,9,2025-12-16 00:00:00,85875.92,-0.6931800655666246,0.0839928593193397,1.1794489364777692,3.535033846905258,15,2025-12-18 12:00:00,88513.44,-0.032437356387665,-0.0857903801645456,2.199055238532857,3.0713149856211195,,,
352,2025-12-17 04:00:00,HIGH_OSCILLATION,short,-0.17053376336977522,0.1040307815632232,1.1884537765169414,0.5897021691186186,-0.0028957332736701,0.8226858619204639,87045.59,8,2025-12-18 12:00:00,88513.44,-0.032437356387665,-0.0857903801645456,2.199055238532857,1.6863002479505347,1,2025-12-18 16:00:00,84483.79,-0.2449659253915939,-0.050529935406895,2.510754517005608,4.552585460467934,,,
353,2025-12-17 08:00:00,BEARISH_SINGULARITY,short,0.08826886687004887,0.06875561795186737,1.1025909861491734,0.7686188245448297,-0.0600539048854115,0.6479183683454266,86983.26,7,2025-12-18 12:00:00,88513.44,-0.032437356387665,-0.0857903801645456,2.199055238532857,1.7591660740239075,1,2025-12-18 16:00:00,84483.79,-0.2449659253915939,-0.050529935406895,2.510754517005608,4.552585460467934,,,
354,2025-12-17 12:00:00,BEARISH_SINGULARITY,short,0.3371666200368076,0.024265674174368018,1.0905270031324241,0.8483079204773677,-0.1071641305279508,2.740960963709343,87233.44,6,2025-12-18 12:00:00,88513.44,-0.032437356387665,-0.0857903801645456,2.199055238532857,1.4673272084650106,1,2025-12-18 16:00:00,84483.79,-0.2449659253915939,-0.050529935406895,2.510754517005608,4.552585460467934,,,
355,2025-12-17 16:00:00,BEARISH_SINGULARITY,short,0.5509457562424013,-0.02293746228037102,1.1262369222667956,0.877733276592403,-0.1362253378775445,1.6185240460773425,86018.53,5,2025-12-18 12:00:00,88513.44,-0.032437356387665,-0.0857903801645456,2.199055238532857,2.900433197358759,1,2025-12-18 16:00:00,84483.79,-0.2449659253915939,-0.050529935406895,2.510754517005608,4.552585460467934,,,
356,2025-12-17 20:00:00,BEARISH_SINGULARITY,short,0.6941695715075094,-0.06662902827310577,1.1420474289374922,0.7914212833911312,-0.151425886035994,0.5457479749113118,86243.22,4,2025-12-18 12:00:00,88513.44,-0.032437356387665,-0.0857903801645456,2.199055238532857,2.63234605572473,1,2025-12-18 16:00:00,84483.79,-0.2449659253915939,-0.050529935406895,2.510754517005608,4.552585460467934,,,
357,2025-12-18 00:00:00,BEARISH_SINGULARITY,short,0.7486427900639999,-0.10156182074504212,1.1543797920450205,0.6160732662596499,-0.1516059318696819,0.5504415373062349,86618.34,3,2025-12-18 12:00:00,88513.44,-0.032437356387665,-0.0857903801645456,2.199055238532857,2.1878738382656677,1,2025-12-18 16:00:00,84483.79,-0.2449659253915939,-0.050529935406895,2.510754517005608,4.552585460467934,,,
358,2025-12-18 04:00:00,BEARISH_SINGULARITY,short,0.7174757187387221,-0.12404970095617307,1.1015661868120548,0.4026997411669509,-0.1378230145404558,0.5058042305226685,86833.84,2,2025-12-18 12:00:00,88513.44,-0.032437356387665,-0.0857903801645456,2.199055238532857,1.9342689439969554,1,2025-12-18 16:00:00,84483.79,-0.2449659253915939,-0.050529935406895,2.510754517005608,4.552585460467934,,,
359,2025-12-19 08:00:00,BULLISH_SINGULARITY,long,-0.4275508482911314,-0.004606207280740782,1.3703793273936566,-0.5951645034984615,0.0408420174649066,0.5118658957012466,88198.7,2,2025-12-19 16:00:00,87845.92,-0.3062765844572548,0.0073174692933606,1.2069714693613462,0.3999832197073187,16,2025-12-22 08:00:00,89945.43,1.277975366360037,-0.1101671158000092,1.428029198200341,2.3899914759843086,,,
360,2025-12-21 20:00:00,BEARISH_SINGULARITY,short,0.6442279781571895,0.0136909473118728,0.4524469185559015,1.0260393742294935,-0.0304959010709577,0.3441315064046015,88658.86,3,2025-12-22 08:00:00,89945.43,1.277975366360037,-0.1101671158000092,1.428029198200341,1.4511465633553065,11,2025-12-24 04:00:00,86911.53,0.593275339497311,-0.0078903739916148,0.6981193581133937,3.373045189733369,,,
361,2025-12-22 00:00:00,BEARISH_SINGULARITY,short,0.7798561737041377,-9.057110649594972e-05,0.6116062202467836,1.138156834489289,-0.0608310619181946,1.318931150563008,88774.12,2,2025-12-22 08:00:00,89945.43,1.277975366360037,-0.1101671158000092,1.428029198200341,1.3194273285953133,11,2025-12-24 04:00:00,86911.53,0.593275339497311,-0.0078903739916148,0.6981193581133937,3.373045189733369,,,
362,2025-12-22 04:00:00,BEARISH_SINGULARITY,short,0.9160851235855502,-0.02011532297713627,0.6980430120599017,1.2035499414532884,-0.0863605079163631,0.6897853010594227,89170.1,1,2025-12-22 08:00:00,89945.43,1.277975366360037,-0.1101671158000092,1.428029198200341,0.8694954923230849,11,2025-12-24 04:00:00,86911.53,0.593275339497311,-0.0078903739916148,0.6981193581133937,3.373045189733369,,,
363,2025-12-22 08:00:00,BEARISH_SINGULARITY,short,1.0388068541536246,-0.04413701316332977,0.8454181782616589,1.277975366360037,-0.1101671158000092,1.428029198200341,89945.43,0,2025-12-22 08:00:00,89945.43,1.277975366360037,-0.1101671158000092,1.428029198200341,0.0,11,2025-12-24 04:00:00,86911.53,0.593275339497311,-0.0078903739916148,0.6981193581133937,3.373045189733369,,,
364,2025-12-22 12:00:00,BEARISH_SINGULARITY,short,1.1538431001614442,-0.07068074277075499,1.0637754723595112,1.3980942257420417,-0.1364436501486532,2.1332942322668305,89726.92,0,2025-12-22 12:00:00,89726.92,1.3980942257420417,-0.1364436501486532,2.1332942322668305,0.0,10,2025-12-24 04:00:00,86911.53,0.593275339497311,-0.0078903739916148,0.6981193581133937,3.1377316863211173,,,
365,2025-12-22 16:00:00,BEARISH_SINGULARITY,short,1.2410917858989305,-0.09555886310742406,1.2159639216218794,1.4027349731194343,-0.1490549417903666,1.381612141237072,88052.43,1,2025-12-22 20:00:00,88620.79,1.3549890777868685,-0.1502642518585448,0.9512552312578003,0.6454790628719737,8,2025-12-24 04:00:00,86911.53,0.593275339497311,-0.0078903739916148,0.6981193581133937,1.9287347810824016,,,
366,2025-12-22 20:00:00,BEARISH_SINGULARITY,short,1.2959167364918265,-0.11552025490535527,1.3171512090974125,1.3549890777868685,-0.1502642518585448,0.9512552312578004,88620.79,0,2025-12-22 20:00:00,88620.79,1.3549890777868685,-0.1502642518585448,0.9512552312578003,0.0,8,2025-12-24 04:00:00,86911.53,0.593275339497311,-0.0078903739916148,0.6981193581133937,1.9287347810824016,,,
367,2025-12-23 00:00:00,BEARISH_SINGULARITY,short,1.315763361300568,-0.12871702056909554,1.262999887616219,1.2572365833417385,-0.1400116559006363,0.9940232216758468,88170.0,0,2025-12-23 00:00:00,88170.0,1.2572365833417385,-0.1400116559006363,0.9940232216758469,0.0,7,2025-12-24 04:00:00,86911.53,0.593275339497311,-0.0078903739916148,0.6981193581133937,1.427322218441648,,,
368,2025-12-23 04:00:00,BEARISH_SINGULARITY,short,1.2952014744455138,-0.1336016087997067,1.3667169523686171,1.080178620322963,-0.1156680373000302,1.3120876895738125,87574.79,1,2025-12-23 08:00:00,87856.65,0.9044514997655164,-0.0843769166797691,0.9277276007928297,0.3218506147716719,5,2025-12-24 04:00:00,86911.53,0.593275339497311,-0.0078903739916148,0.6981193581133937,1.0757523761718613,,,
369,2025-12-23 08:00:00,BEARISH_SINGULARITY,short,1.2329474966797604,-0.1293032422796667,1.2833333528006985,0.9044514997655164,-0.0843769166797691,0.9277276007928296,87856.65,0,2025-12-23 08:00:00,87856.65,0.9044514997655164,-0.0843769166797691,0.9277276007928297,0.0,5,2025-12-24 04:00:00,86911.53,0.593275339497311,-0.0078903739916148,0.6981193581133937,1.0757523761718613,,,
370,2025-12-23 12:00:00,BEARISH_SINGULARITY,short,1.1212871303405734,-0.11475383489215223,1.266995315520816,0.7281320277069203,-0.0491472058235664,2.035266008587535,87443.45,9,2025-12-25 00:00:00,87840.42,0.155799585567446,-0.0812024310226199,0.33329411629984734,0.4539733965208385,9,2025-12-26 12:00:00,87137.81,-0.1094037815191148,0.01955392127413,2.8284810949603263,0.7998709477937384,,,
371,2025-12-23 16:00:00,BEARISH_SINGULARITY,short,0.9857432431937112,-0.09345328927551677,1.3358779861442243,0.5894716502382605,-0.0212516680905539,1.7949081649775216,87752.87,8,2025-12-25 00:00:00,87840.42,0.155799585567446,-0.0812024310226199,0.33329411629984734,0.09976881667802194,9,2025-12-26 12:00:00,87137.81,-0.1094037815191148,0.01955392127413,2.8284810949603263,0.7998709477937384,,,
372,2025-12-24 04:00:00,HIGH_OSCILLATION,short,0.6470083537471667,-0.02741541137211957,1.2616948008345128,0.593275339497311,-0.0078903739916148,0.6981193581133937,86911.53,8,2025-12-25 12:00:00,88371.27,-0.4263973222042347,-0.0085513755477406,1.0130190818915767,1.6795700179251305,6,2025-12-26 12:00:00,87137.81,-0.1094037815191148,0.01955392127413,2.8284810949603263,1.3957703674508766,,,
373,2025-12-24 08:00:00,BEARISH_SINGULARITY,short,0.5972284864420664,-0.01849578386432092,1.2090045621247565,0.6057722959349148,-0.0308591516329772,0.6115861685342917,87203.94,10,2025-12-26 00:00:00,88844.87,-0.4373894991017243,0.0557053045722434,2.705537060992342,1.8817154362520696,3,2025-12-26 12:00:00,87137.81,-0.1094037815191148,0.01955392127413,2.8284810949603263,1.9213939983253931,,,
374,2025-12-24 12:00:00,BEARISH_SINGULARITY,short,0.574526396370293,-0.018649938363256447,1.0581753358545742,0.5919194872762799,-0.0500721328171796,1.1302906509664423,87049.99,9,2025-12-26 00:00:00,88844.87,-0.4373894991017243,0.0557053045722434,2.705537060992342,2.0618956992413096,3,2025-12-26 12:00:00,87137.81,-0.1094037815191148,0.01955392127413,2.8284810949603263,1.9213939983253931,,,
375,2025-12-24 16:00:00,BEARISH_SINGULARITY,short,0.5637851552340326,-0.02662338711702737,0.9009650200276833,0.5250242034206984,-0.0690923606131794,0.8516462700161755,87566.06,8,2025-12-26 00:00:00,88844.87,-0.4373894991017243,0.0557053045722434,2.705537060992342,1.4603945866697643,3,2025-12-26 12:00:00,87137.81,-0.1094037815191148,0.01955392127413,2.8284810949603263,1.9213939983253931,,,
376,2025-12-24 20:00:00,BEARISH_SINGULARITY,short,0.5401829997812563,-0.039636038954485885,0.7692859722821783,0.3799860617703186,-0.0808409053456462,0.4813247323902653,87669.45,7,2025-12-26 00:00:00,88844.87,-0.4373894991017243,0.0557053045722434,2.705537060992342,1.3407407027191323,3,2025-12-26 12:00:00,87137.81,-0.1094037815191148,0.01955392127413,2.8284810949603263,1.9213939983253931,,,
377,2025-12-27 12:00:00,LOW_OSCILLATION,long,-0.22070416770121648,-0.008471452988596417,0.5257547245381572,-0.6388146087695296,0.0081604712231261,0.4325316358304378,87551.25,7,2025-12-28 16:00:00,87520.75,-0.6688837698761436,0.0658295014271757,0.5677749940297195,0.034836738481746406,2,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,2.9739233267539444,,,
378,2025-12-27 16:00:00,BULLISH_SINGULARITY,long,-0.3535231646196056,-0.0022943053194920495,0.42887939612198617,-0.8236851223555107,0.040041140741222,0.332999201031969,87569.39,6,2025-12-28 16:00:00,87520.75,-0.6688837698761436,0.0658295014271757,0.5677749940297195,0.05554452303481778,2,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,2.9739233267539444,,,
379,2025-12-27 20:00:00,BULLISH_SINGULARITY,long,-0.5068621457158891,0.010680597795173484,0.4278475835154653,-0.9418746099195164,0.0662259458485815,0.542777305211837,87877.01,5,2025-12-28 16:00:00,87520.75,-0.6688837698761436,0.0658295014271757,0.5677749940297195,0.40540751215817966,2,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,2.9739233267539444,,,
380,2025-12-28 00:00:00,BULLISH_SINGULARITY,long,-0.6584364378177561,0.0281264601956203,0.4390136056086411,-0.9787440488501126,0.085800444257466,0.4261830718136315,87740.01,10,2025-12-29 16:00:00,87366.23,-0.5194242125678443,0.0081376119114235,0.8009715543845642,0.4260086134022538,26,2026-01-03 00:00:00,90321.22,1.4148781430233477,-0.1331921099025411,0.5472155819381462,3.382302292315927,,,
381,2025-12-28 04:00:00,BULLISH_SINGULARITY,long,-0.7811354174364807,0.04743640375652539,0.43850576434081817,-0.913040790509427,0.0965527891336343,0.2850793124073612,87730.85,10,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,0.5627666892546933,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137,,,
382,2025-12-28 08:00:00,BULLISH_SINGULARITY,long,-0.8495171449542243,0.06514416122003318,0.41797306156070463,-0.8009436893212487,0.0940841761161692,0.4882678430689913,87883.25,9,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,0.7352026694506579,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137,,,
383,2025-12-28 12:00:00,BULLISH_SINGULARITY,long,-0.8628232511206361,0.0771575423207768,0.4331088558144301,-0.7186512457680017,0.0802407578275878,0.5233464013527908,87836.27,8,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,0.6821100212930256,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137,,,
384,2025-12-28 16:00:00,BULLISH_SINGULARITY,long,-0.8370230257074084,0.08145560243510241,0.47223815464738855,-0.6688837698761436,0.0658295014271757,0.5677749940297195,87520.75,7,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,0.3240602942730671,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137,,,
385,2025-12-28 20:00:00,BULLISH_SINGULARITY,long,-0.8049534345050713,0.0804645861958269,0.4783184690114303,-0.7494570627054944,0.0602798484129285,0.579259191396088,87952.71,6,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,0.8135963064696945,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137,,,
386,2025-12-29 12:00:00,LOW_OSCILLATION,long,-0.6612114010709584,0.03841180435929905,1.8120604911506308,-0.5112771210180045,0.0075590976350478,2.309085583226397,87691.62,2,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,0.5182821345984835,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137,,,
387,2025-12-29 16:00:00,LOW_OSCILLATION,long,-0.6363014748529084,0.028796489440007022,1.8509265845431049,-0.5194242125678443,0.0081376119114235,0.8009715543845642,87366.23,1,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,0.14776876603235745,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137,,,
388,2025-12-29 20:00:00,BULLISH_SINGULARITY,long,-0.6123762736795395,0.022554203143447082,1.8996454456771499,-0.6059058556652802,0.0228261306335689,0.8715723582003595,87237.13,0,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,0.0,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137,,,
389,2025-12-30 04:00:00,BULLISH_SINGULARITY,long,-0.6459684220374623,0.03238923566659662,1.3760641968796479,-0.9203790012917707,0.088672428462601,0.6861674417373956,87502.85,0,2025-12-30 04:00:00,87502.85,-0.9203790012917707,0.088672428462601,0.6861674417373956,0.0,30,2026-01-04 04:00:00,91532.0,0.4427773207694374,-0.0972463711285967,1.0392826901340613,4.604592878974792,,,
390,2025-12-30 20:00:00,BULLISH_SINGULARITY,long,-1.0430638303735549,0.13699283702184625,1.236749133790855,-1.0983446783264832,0.1952385835405146,0.6399498690493653,88485.49,5,2025-12-31 16:00:00,87541.85,0.9899209200003392,-0.0607860377543374,1.289198865251905,1.0664347341016016,30,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,7.723791535134325,,,
391,2025-12-31 00:00:00,BULLISH_SINGULARITY,long,-1.0610858449248723,0.15923154983960322,1.1711138427806354,-0.8582166200367302,0.1836169745443004,0.5736735583500931,88453.04,4,2025-12-31 16:00:00,87541.85,0.9899209200003392,-0.0607860377543374,1.289198865251905,1.0301398346512316,30,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,7.723791535134325,,,
392,2025-12-31 04:00:00,BULLISH_SINGULARITY,long,-0.9939118817185401,0.1696610267029801,1.1387056572528849,-0.5173352220537775,0.1512492896428625,0.4917183285708941,88613.12,3,2025-12-31 16:00:00,87541.85,0.9899209200003392,-0.0607860377543374,1.289198865251905,1.2089293323607042,30,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,7.723791535134325,,,
393,2025-12-31 16:00:00,BEARISH_SINGULARITY,short,-0.14876101612624884,0.09652167052088001,0.8874167182273851,0.9899209200003392,-0.0607860377543374,1.289198865251905,87541.85,10,2026-01-02 08:00:00,89502.95,0.2681083642471262,0.0668822882246512,1.8752757240631897,2.2401856940423253,1,2026-01-02 12:00:00,89418.11,0.5363094049325228,0.0235638032639815,2.3419741168167447,0.09479017172059302,,,
394,2025-12-31 20:00:00,BEARISH_SINGULARITY,short,0.21191622766266405,0.0442488414491538,0.894596639975138,1.0657187844069942,-0.1183983908898427,0.6830293995358833,87648.22,9,2026-01-02 08:00:00,89502.95,0.2681083642471262,0.0668822882246512,1.8752757240631897,2.116106864463415,1,2026-01-02 12:00:00,89418.11,0.5363094049325228,0.0235638032639815,2.3419741168167447,0.09479017172059302,,,
395,2026-01-01 00:00:00,BEARISH_SINGULARITY,short,0.4907681789601768,-0.009019052087670136,0.8590583311459298,0.8148950877483465,-0.1359903866766432,0.3604437053748428,87846.02,10,2026-01-02 16:00:00,89897.23,0.8447019415440786,-0.0262516833373402,2.469867595464185,2.335006184685421,3,2026-01-03 04:00:00,89577.13,1.570365553370893,-0.1781450455828428,0.934528920708665,0.35607326276904333,,,
396,2026-01-01 04:00:00,BEARISH_SINGULARITY,short,0.6616700235507224,-0.052366115721233786,0.8565663727149563,0.5080758454894962,-0.1088330921585194,0.4767665779850533,87631.88,10,2026-01-02 20:00:00,89995.13,1.1119364017236613,-0.0765105328005303,0.7756418071828831,2.6967925371451575,2,2026-01-03 04:00:00,89577.13,1.570365553370893,-0.1781450455828428,0.934528920708665,0.4644695774093554,,,
