信号时间,信号类型,方向,开仓价,张力,DXY燃料,首次开仓盈亏%,最优开仓盈亏%,最优开仓周期,价格优势%,最优平仓盈亏%,最优平仓周期,是好机会,好机会类型,好机会盈亏%,好机会平仓周期,张力变化%
2025-07-27 12:00:00,HIGH_OSCILLATION,short,118585.74,0.9523599797333436,0.0,-0.3156028709691357,2.9547987810338756,28,-2.9547987810338756,2.9547987810338756,28,True,2,2.9547987810338756,28,0.0
2025-07-27 16:00:00,HIGH_OSCILLATION,short,118960.0,0.9421999482629873,0.0,-0.3829438466711524,4.73379287155347,30,-4.73379287155347,4.73379287155347,30,True,2,4.73379287155347,30,0.0
2025-07-27 20:00:00,HIGH_OSCILLATION,short,119415.55,0.9310291472727764,0.0,0.1068202591706002,5.1229676537100985,30,-5.1229676537100985,5.1229676537100985,30,True,1,5.1229676537100985,1,0.0
2025-07-28 00:00:00,HIGH_OSCILLATION,short,119287.99,0.9188625140174964,0.0,0.3252548726824932,5.021511386016322,29,-5.021511386016322,5.021511386016322,29,True,1,5.021511386016322,1,0.0
2025-07-28 04:00:00,HIGH_OSCILLATION,short,118900.0,0.905716221153994,0.0,0.06098402018502503,4.711581160639199,28,-4.711581160639199,4.711581160639199,28,True,1,4.711581160639199,1,0.0
2025-07-28 08:00:00,HIGH_OSCILLATION,short,118827.49,0.8916076586799014,0.0,0.5491911004768434,4.653434992189108,27,-4.653434992189108,4.653434992189108,27,True,1,4.653434992189108,1,0.0
2025-07-28 20:00:00,HIGH_OSCILLATION,short,118062.32,0.8437000850851574,0.0,-0.5950501396211753,4.94052632541865,29,-4.94052632541865,4.94052632541865,29,True,2,4.94052632541865,29,0.0
2025-07-29 08:00:00,HIGH_OSCILLATION,short,118592.38,0.7878704864899468,0.0,1.0054355937540083,5.365403746851194,26,-5.365403746851194,5.365403746851194,26,True,1,5.365403746851194,1,0.0
2025-07-29 20:00:00,HIGH_OSCILLATION,short,117950.76,0.7247719279297558,0.0,-0.17898146650348043,4.850617325399172,23,-4.850617325399172,4.850617325399172,23,True,2,4.850617325399172,23,0.0
2025-07-30 00:00:00,HIGH_OSCILLATION,short,118161.87,0.70224855687849,-0.0707214880617256,0.032887089549277264,5.020612825440218,22,-5.020612825440218,5.020612825440218,22,True,1,5.020612825440218,1,0.0
2025-07-30 04:00:00,HIGH_OSCILLATION,short,118123.01,0.6790276677784624,-0.0707214880617256,0.45970721538503767,4.989366593350438,21,-4.989366593350438,4.989366593350438,21,True,1,4.989366593350438,1,0.0
2025-07-30 08:00:00,HIGH_OSCILLATION,short,117579.99,0.6551392338138905,-0.0707214880617256,-0.35722064613204124,4.550578716667697,20,-4.550578716667697,4.550578716667697,20,True,2,4.550578716667697,20,0.0
2025-07-30 20:00:00,HIGH_OSCILLATION,short,117840.3,0.5797806388639944,-0.0707214880617256,-0.5310916554014175,4.761427117887518,17,-4.761427117887518,4.761427117887518,17,True,2,4.761427117887518,17,0.0
2025-07-31 00:00:00,HIGH_OSCILLATION,short,118466.14,0.5535377982693492,0.0955034364495672,-0.16868111006233658,5.264559139007991,16,-5.264559139007991,5.264559139007991,16,True,2,5.264559139007991,16,0.0
2025-07-31 04:00:00,HIGH_OSCILLATION,short,118665.97,0.5267889480449768,0.0955034364495672,0.24836100863625954,5.4240908324433725,15,-5.4240908324433725,5.4240908324433725,15,True,1,5.4240908324433725,1,0.0
2025-07-31 08:00:00,HIGH_OSCILLATION,short,118371.25,0.4995684335557847,0.0955034364495672,0.05497111840924801,5.188616323642778,14,-5.188616323642778,5.188616323642778,14,True,1,5.188616323642778,1,0.0
2025-08-01 04:00:00,HIGH_OSCILLATION,short,115081.77,0.3576306732630595,0.6626971946283834,-0.1945399345178564,2.4785419967037403,9,-2.4785419967037403,2.4785419967037403,9,True,2,2.4785419967037403,9,0.0
2025-08-05 00:00:00,LOW_OSCILLATION,long,114256.85,-0.3048737439358518,-0.1398384676452419,-0.2513197239377847,3.7136941898888285,30,3.7136941898888285,3.7136941898888285,30,True,2,3.7136941898888285,30,0.0
2025-08-05 04:00:00,LOW_OSCILLATION,long,113969.7,-0.3297984245947503,-0.1398384676452419,0.7522788951800434,3.975003882610907,29,3.975003882610907,3.975003882610907,29,True,1,3.975003882610907,1,0.0
2025-08-05 08:00:00,LOW_OSCILLATION,long,114827.07,-0.3541203201326947,-0.1398384676452419,-1.6486269309144672,3.198662127318926,28,3.198662127318926,3.198662127318926,28,True,2,3.198662127318926,28,0.0
2025-08-05 12:00:00,LOW_OSCILLATION,long,112934.0,-0.3778104462014914,-0.1398384676452419,0.6043529849292543,5.207466307754972,30,5.207466307754972,5.207466307754972,30,True,1,5.207466307754972,1,0.0
2025-08-05 16:00:00,LOW_OSCILLATION,long,113616.52,-0.4008407593393343,-0.1398384676452419,0.45172128137703554,4.575461385368955,29,4.575461385368955,4.575461385368955,29,True,1,4.575461385368955,1,0.0
2025-08-05 20:00:00,LOW_OSCILLATION,long,114129.75,-0.4231841965012917,-0.1398384676452419,-0.5430485916248821,4.524902577986892,30,4.524902577986892,4.524902577986892,30,True,2,4.524902577986892,30,0.0
2025-08-06 00:00:00,LOW_OSCILLATION,long,113509.97,-0.4448147132415196,0.2622599159323994,0.6324906966322009,7.240791271462765,30,7.240791271462765,7.240791271462765,30,True,1,7.240791271462765,1,0.0
2025-08-06 04:00:00,LOW_OSCILLATION,long,114227.91,-0.4657073204887144,0.2622599159323994,-0.0010680402013843763,6.566766388354652,29,6.566766388354652,6.566766388354652,29,True,2,6.566766388354652,29,0.0
2025-08-06 08:00:00,LOW_OSCILLATION,long,114226.69,-0.4858381198582858,0.2622599159323994,1.039319269428181,6.567904576417301,28,6.567904576417301,6.567904576417301,28,True,1,6.567904576417301,1,0.0
2025-08-06 12:00:00,LOW_OSCILLATION,long,115413.87,-0.5051843374468081,0.2622599159323994,-0.13332886246686823,5.471716700947651,27,5.471716700947651,5.471716700947651,27,True,2,5.471716700947651,27,0.0
2025-08-06 16:00:00,LOW_OSCILLATION,long,115259.99,-0.523724356056472,0.2622599159323994,-0.2322748769976478,5.612528684064609,26,5.612528684064609,5.612528684064609,26,True,2,5.612528684064609,26,0.0
2025-08-06 20:00:00,LOW_OSCILLATION,long,114992.27,-0.5414377457995156,0.2622599159323994,-0.3880608670478505,5.85841117842095,25,5.85841117842095,5.85841117842095,25,True,2,5.85841117842095,25,0.0
2025-08-07 00:00:00,LOW_OSCILLATION,long,114546.03,-0.5583052930349214,-0.3143946401825003,0.21123385943625145,6.2708065919002225,24,6.2708065919002225,6.2708065919002225,24,True,1,6.2708065919002225,1,0.0
2025-08-07 04:00:00,LOW_OSCILLATION,long,114787.99,-0.5743090275920993,-0.3143946401825003,1.5084679155023044,6.046799843781566,23,6.046799843781566,6.046799843781566,23,True,1,6.046799843781566,1,0.0
2025-08-07 08:00:00,LOW_OSCILLATION,long,116519.53,-0.5894322482387303,-0.3143946401825003,0.1461385915305347,4.470889987283683,22,4.470889987283683,4.470889987283683,22,True,1,4.470889987283683,1,0.0
2025-08-07 12:00:00,LOW_OSCILLATION,long,116689.81,-0.603659546352519,-0.3143946401825003,0.6617287319261196,4.318440487648414,21,4.318440487648414,4.318440487648414,21,True,1,4.318440487648414,1,0.0
2025-08-07 16:00:00,LOW_OSCILLATION,long,117461.98,-0.6169768277592065,-0.3143946401825003,0.008538933193531079,3.6326733126753092,20,3.6326733126753092,3.6326733126753092,20,True,1,3.6326733126753092,1,0.0
2025-08-07 20:00:00,LOW_OSCILLATION,long,117472.01,-0.6293713327018928,-0.3143946401825003,-0.6253915294375136,3.623824943490803,19,3.623824943490803,3.623824943490803,19,True,2,3.623824943490803,19,0.0
2025-08-08 00:00:00,LOW_OSCILLATION,long,116737.35,-0.64083165390943,0.1260400013773703,0.0683928494179425,4.27595795176094,18,4.27595795176094,4.27595795176094,18,True,1,4.27595795176094,1,0.0
2025-08-08 04:00:00,LOW_OSCILLATION,long,116817.19,-0.6513477527344796,0.1260400013773703,0.06362077362072519,4.2046893954562705,17,4.2046893954562705,4.2046893954562705,17,True,1,4.2046893954562705,1,0.0
2025-08-08 08:00:00,LOW_OSCILLATION,long,116891.51,-0.6609109733346407,0.1260400013773703,-0.5850039921633252,4.138435717016583,16,4.138435717016583,4.138435717016583,16,True,2,4.138435717016583,16,0.0
2025-08-08 12:00:00,LOW_OSCILLATION,long,116207.69,-0.669514054872968,0.1260400013773703,0.21144900135266534,4.751234621392098,15,4.751234621392098,4.751234621392098,15,True,1,4.751234621392098,1,0.0
2025-08-08 16:00:00,LOW_OSCILLATION,long,116453.41,-0.6771511417171164,0.1260400013773703,0.19005883983989968,5.401988657953428,30,5.401988657953428,5.401988657953428,30,True,1,5.401988657953428,1,0.0
2025-08-08 20:00:00,LOW_OSCILLATION,long,116674.74,-0.6838177916193313,0.1260400013773703,-0.24917989960809894,5.683912387548485,30,5.683912387548485,5.683912387548485,30,True,2,5.683912387548485,30,0.0
2025-08-09 00:00:00,LOW_OSCILLATION,long,116384.01,-0.6895109818625038,0.1260400013773703,0.3196315370126876,5.974300077819973,30,5.974300077819973,5.974300077819973,30,True,1,5.974300077819973,1,0.0
2025-08-09 04:00:00,LOW_OSCILLATION,long,116756.01,-0.6942291133605337,0.1260400013773703,0.3031878187683917,5.636652023309126,29,5.636652023309126,5.636652023309126,29,True,1,5.636652023309126,1,0.0
2025-08-09 08:00:00,LOW_OSCILLATION,long,117110.0,-0.6979720127043114,0.1260400013773703,-0.18574844163606766,5.317342669285287,28,5.317342669285287,5.317342669285287,28,True,2,5.317342669285287,28,0.0
2025-08-09 12:00:00,LOW_OSCILLATION,long,116892.47,-0.7007409321476874,0.1260400013773703,-0.30522068701260124,5.513332039266515,27,5.513332039266515,5.513332039266515,27,True,2,5.513332039266515,27,0.0
2025-08-09 16:00:00,LOW_OSCILLATION,long,116535.69,-0.7025385475308997,0.1260400013773703,-0.06301932051889196,5.836366524281099,26,5.836366524281099,5.836366524281099,26,True,2,5.836366524281099,26,0.0
2025-08-09 20:00:00,LOW_OSCILLATION,long,116462.25,-0.703368954142021,0.1260400013773703,1.7497085965624055,5.903105942054184,25,5.903105942054184,5.903105942054184,25,True,1,5.903105942054184,1,0.0
2025-08-10 00:00:00,LOW_OSCILLATION,long,118500.0,-0.7032376605200769,0.1260400013773703,-0.5837130801687739,4.081974683544303,24,4.081974683544303,4.081974683544303,24,True,2,4.081974683544303,24,0.0
2025-08-10 04:00:00,LOW_OSCILLATION,long,117808.3,-0.7021515802066133,0.1260400013773703,0.44333039352914766,4.693081896606603,23,4.693081896606603,4.693081896606603,23,True,1,4.693081896606603,1,0.0
2025-08-10 08:00:00,LOW_OSCILLATION,long,118330.58,-0.7001190214555575,0.1260400013773703,0.4093785393429139,4.230994219752829,22,4.230994219752829,4.230994219752829,22,True,1,4.230994219752829,1,0.0
2025-08-10 12:00:00,LOW_OSCILLATION,long,118815.0,-0.6971496749143261,0.1260400013773703,-0.1278626436056039,3.8060345915919704,21,3.8060345915919704,3.8060345915919704,21,True,2,3.8060345915919704,21,0.0
2025-08-10 16:00:00,LOW_OSCILLATION,long,118663.08,-0.6932545992921826,0.1260400013773703,0.5316986547121422,3.9389336599049996,20,3.9389336599049996,3.9389336599049996,20,True,1,3.9389336599049996,1,0.0
2025-08-10 20:00:00,LOW_OSCILLATION,long,119294.01,-0.6884462050349226,0.1260400013773703,2.0411586466076637,3.3892145967764895,19,3.3892145967764895,3.3892145967764895,19,True,1,3.3892145967764895,1,0.0
2025-08-11 00:00:00,LOW_OSCILLATION,long,121728.99,-0.6827382360279681,-0.4171160897338265,-0.15759598432551772,1.3210903992549303,18,1.3210903992549303,1.3210903992549303,18,True,2,1.3210903992549303,18,0.0
2025-08-11 04:00:00,LOW_OSCILLATION,long,121537.15,-0.676145749352966,-0.4171160897338265,-0.8027257509329456,1.4810204122772381,17,1.4810204122772381,1.4810204122772381,17,True,2,1.4810204122772381,17,0.0
2025-08-11 08:00:00,LOW_OSCILLATION,long,120561.54,-0.6686850931259359,-0.4171160897338265,-0.20499074580500504,2.302226730016891,16,2.302226730016891,2.302226730016891,16,True,2,2.302226730016891,16,0.0
2025-08-11 12:00:00,LOW_OSCILLATION,long,120314.4,-0.660373882447955,-0.4171160897338265,-1.0182488546674309,2.5123675968961368,15,2.5123675968961368,2.5123675968961368,15,True,2,2.5123675968961368,15,0.0
2025-08-11 16:00:00,LOW_OSCILLATION,long,119089.3,-0.6512309735022298,-0.4171160897338265,-0.33865343066085946,3.56693674410715,14,3.56693674410715,3.56693674410715,14,True,2,3.56693674410715,14,0.0
2025-08-11 20:00:00,LOW_OSCILLATION,long,118686.0,-0.6412764358342603,-0.4171160897338265,0.14466744182127386,3.9188615337950554,13,3.9188615337950554,3.9188615337950554,13,True,1,3.9188615337950554,1,0.0
2025-08-12 00:00:00,LOW_OSCILLATION,long,118857.7,-0.6305315228545589,0.6214514966931809,0.10854997194124072,3.7687419494067296,12,3.7687419494067296,3.7687419494067296,12,True,1,3.7687419494067296,1,0.0
2025-08-12 04:00:00,LOW_OSCILLATION,long,118986.72,-0.6190186406061395,0.6214514966931809,-0.3903796995160468,3.6562231482639396,11,3.6562231482639396,3.6562231482639396,11,True,2,3.6562231482639396,11,0.0
2025-08-12 08:00:00,LOW_OSCILLATION,long,118522.22,-0.6067613148416332,0.6214514966931809,1.1903084501792143,4.062461874237588,10,4.062461874237588,4.062461874237588,10,True,1,4.062461874237588,1,0.0
2025-08-12 12:00:00,LOW_OSCILLATION,long,119933.0,-0.5937841564575116,0.6214514966931809,-0.22323297174255285,2.8383680888496072,9,2.8383680888496072,2.8383680888496072,9,True,2,2.8383680888496072,9,0.0
2025-08-12 16:00:00,LOW_OSCILLATION,long,119665.27,-0.5801128253353977,0.6214514966931809,0.39176780364093744,3.068450854621391,8,3.068450854621391,3.068450854621391,8,True,1,3.068450854621391,1,0.0
2025-08-12 20:00:00,LOW_OSCILLATION,long,120134.08,-0.565773992642934,0.6214514966931809,-0.5427851946758213,2.6662375905321767,7,2.6662375905321767,2.6662375905321767,7,True,2,2.6662375905321767,7,0.0
2025-08-13 00:00:00,LOW_OSCILLATION,long,119482.01,-0.5507953016490426,-0.2164446315852984,0.08234712489352951,3.226535944616269,6,3.226535944616269,3.226535944616269,6,True,1,3.226535944616269,1,0.0
2025-08-13 04:00:00,LOW_OSCILLATION,long,119580.4,-0.5352053271106989,-0.2164446315852984,0.8279032349783153,3.1416018009640423,5,3.1416018009640423,3.1416018009640423,5,True,1,3.1416018009640423,1,0.0
2025-08-13 08:00:00,LOW_OSCILLATION,long,120570.41,-0.5190335332905894,-0.2164446315852984,0.2904609845815336,2.2947006649475568,4,2.2947006649475568,2.2947006649475568,4,True,1,2.2947006649475568,1,0.0
2025-08-13 12:00:00,LOW_OSCILLATION,long,120920.62,-0.502310230667113,-0.2164446315852984,1.5080885294832356,1.9984350063702983,3,1.9984350063702983,1.9984350063702983,3,True,1,1.9984350063702983,1,0.0
2025-08-13 16:00:00,LOW_OSCILLATION,long,122744.21,-0.4850665314002454,-0.2164446315852984,0.45804197200013475,0.4830614820853814,2,0.4830614820853814,0.4830614820853814,2,True,1,0.4830614820853814,1,0.0
2025-08-13 20:00:00,LOW_OSCILLATION,long,123306.43,-0.4673343036187211,-0.2164446315852984,0.0249054327499437,0.0249054327499437,1,0.0249054327499437,0.0249054327499437,1,True,1,0.0249054327499437,1,0.0
2025-08-14 00:00:00,LOW_OSCILLATION,long,123337.14,-0.4491461245958141,-0.5320719862965069,-1.3068488534759293,-1.3068488534759293,1,-1.3068488534759293,-1.3068488534759293,1,False,0,-1.3068488534759293,1,0.0
2025-08-14 04:00:00,LOW_OSCILLATION,long,121725.31,-0.4305352328827652,-0.5320719862965069,-0.637205195862717,-0.637205195862717,1,-0.637205195862717,-0.637205195862717,1,False,0,-0.637205195862717,1,0.0
2025-08-14 08:00:00,LOW_OSCILLATION,long,120949.67,-0.4115354794705271,-0.5320719862965069,-2.2260664291188212,-1.6069990104148308,6,-1.6069990104148308,-1.6069990104148308,6,False,0,-2.2260664291188212,1,0.0
2025-08-14 12:00:00,LOW_OSCILLATION,long,118257.25,-0.3921812780520158,-0.5320719862965069,-0.26326504294662845,0.6331620260068578,5,0.6331620260068578,0.6331620260068578,5,True,2,0.6331620260068578,5,0.0
2025-08-14 16:00:00,LOW_OSCILLATION,long,117945.92,-0.3725075544585066,-0.5320719862965069,0.2960424574245538,0.8987932774613964,4,0.8987932774613964,0.8987932774613964,4,True,1,0.8987932774613964,1,0.0
2025-08-14 20:00:00,LOW_OSCILLATION,long,118295.09,-0.3525496953451074,-0.5320719862965069,0.5696094402565711,0.6009716886812447,3,0.6009716886812447,0.6009716886812447,3,True,1,0.6009716886812447,1,0.0
2025-08-15 00:00:00,LOW_OSCILLATION,long,118968.91,-0.3323434962014297,0.6540682150561441,-0.010473324501339386,0.03118461789722312,2,0.03118461789722312,0.03118461789722312,2,True,2,0.03118461789722312,2,0.0
2025-08-15 04:00:00,LOW_OSCILLATION,long,118956.45,-0.3119251087646791,0.6540682150561441,0.04166230582704651,0.04166230582704651,1,0.04166230582704651,0.04166230582704651,1,True,1,0.04166230582704651,1,0.0
2025-08-28 04:00:00,LOW_OSCILLATION,long,113114.11,-0.3146777799523012,0.5477121377377486,-0.1811710316246201,-0.1811710316246201,1,-0.1811710316246201,-0.1811710316246201,1,False,0,-0.1811710316246201,1,0.0
2025-08-28 08:00:00,LOW_OSCILLATION,long,112909.18,-0.3432132251015826,0.5477121377377486,-0.20427922689722325,-0.20427922689722325,1,-0.20427922689722325,-0.20427922689722325,1,False,0,-0.20427922689722325,1,0.0
2025-08-28 12:00:00,LOW_OSCILLATION,long,112678.53,-0.3720531444318438,0.5477121377377486,-0.6897232329885723,-0.099069450054065,2,-0.099069450054065,-0.099069450054065,2,False,0,-0.6897232329885723,1,0.0
2025-08-28 16:00:00,LOW_OSCILLATION,long,111901.36,-0.4011633632706086,0.5477121377377486,0.5947559529213886,0.5947559529213886,1,0.5947559529213886,0.5947559529213886,1,True,1,0.5947559529213886,1,0.0
2025-08-28 20:00:00,LOW_OSCILLATION,long,112566.9,-0.4305093958168529,0.5477121377377486,-0.7663620478133433,-0.7663620478133433,1,-0.7663620478133433,-0.7663620478133433,1,False,0,-0.7663620478133433,1,0.0
2025-08-29 00:00:00,LOW_OSCILLATION,long,111704.23,-0.4600564973735714,-0.3457639667035008,-1.5083135168650206,-0.4155796069674364,29,-0.4155796069674364,-0.4155796069674364,29,False,0,-1.5083135168650206,1,0.0
2025-08-29 04:00:00,LOW_OSCILLATION,long,110019.38,-0.4897697168924487,-0.3457639667035008,0.07219637122113669,1.109468168244531,28,1.109468168244531,1.109468168244531,28,True,1,1.109468168244531,1,0.0
2025-08-29 08:00:00,LOW_OSCILLATION,long,110098.81,-0.5196139497490952,-0.3457639667035008,-1.555493651566263,1.2161439347073837,30,1.2161439347073837,1.2161439347073837,30,True,2,1.2161439347073837,30,0.0
2025-08-29 12:00:00,LOW_OSCILLATION,long,108386.23,-0.5495539906670406,-0.3457639667035008,-0.1607399759176061,3.539665509170316,30,3.539665509170316,3.539665509170316,30,True,2,3.539665509170316,30,0.0
2025-08-29 16:00:00,LOW_OSCILLATION,long,108212.01,-0.5795545867084313,-0.3457639667035008,0.15283885772013608,3.706363092229791,29,3.706363092229791,3.706363092229791,29,True,1,3.706363092229791,1,0.0
2025-08-29 20:00:00,LOW_OSCILLATION,long,108377.4,-0.6095804902493528,-0.3457639667035008,0.05425485387175086,3.548101356924978,28,3.548101356924978,3.548101356924978,28,True,1,3.548101356924978,1,0.0
2025-08-30 00:00:00,LOW_OSCILLATION,long,108436.2,-0.6395965118577424,-0.3457639667035008,0.08120904273664853,3.491951949625686,27,3.491951949625686,3.491951949625686,27,True,1,3.491951949625686,1,0.0
2025-08-30 04:00:00,LOW_OSCILLATION,long,108524.26,-0.6695675729920506,-0.3457639667035008,0.143516297646259,3.4079753227527285,26,3.4079753227527285,3.4079753227527285,26,True,1,3.4079753227527285,1,0.0
2025-08-30 08:00:00,LOW_OSCILLATION,long,108680.01,-0.6994587584391522,-0.3457639667035008,0.1747975547665124,3.259780708522212,25,3.259780708522212,3.259780708522212,25,True,1,3.259780708522212,1,0.0
2025-08-30 12:00:00,LOW_OSCILLATION,long,108869.98,-0.7292353684104087,-0.3457639667035008,-0.03825664338323033,3.079600088105104,24,3.079600088105104,3.079600088105104,24,True,2,3.079600088105104,24,0.0
2025-08-30 16:00:00,LOW_OSCILLATION,long,108828.33,-0.7588629702154167,-0.3457639667035008,-0.011026540607578928,3.1190499753143355,23,3.1190499753143355,3.1190499753143355,23,True,2,3.1190499753143355,23,0.0
2025-08-30 20:00:00,LOW_OSCILLATION,long,108816.33,-0.788307449433625,-0.3457639667035008,0.37449342391899704,3.130421693141097,22,3.130421693141097,3.130421693141097,22,True,1,3.130421693141097,1,0.0
2025-08-31 00:00:00,LOW_OSCILLATION,long,109223.84,-0.8175350605048746,-0.3457639667035008,-0.47203980376445454,2.7456460054874547,21,2.7456460054874547,2.7456460054874547,21,True,2,2.7456460054874547,21,0.0
2025-08-31 04:00:00,LOW_OSCILLATION,long,108708.26,-0.8465124766608132,-0.3457639667035008,-0.2929860159660361,3.905922144278652,30,3.905922144278652,3.905922144278652,30,True,2,3.905922144278652,30,0.0
2025-08-31 08:00:00,LOW_OSCILLATION,long,108389.76,-0.8752068391202695,-0.3457639667035008,0.3957292644618898,4.211246523656858,29,4.211246523656858,4.211246523656858,29,True,1,4.211246523656858,1,0.0
2025-08-31 12:00:00,LOW_OSCILLATION,long,108818.69,-0.9035858054727892,-0.3457639667035008,0.10228941370273588,3.8004776569172125,28,3.8004776569172125,3.8004776569172125,28,True,1,3.8004776569172125,1,0.0
2025-08-31 16:00:00,LOW_OSCILLATION,long,108930.0,-0.9316175971759302,-0.3457639667035008,-0.6276048838703702,3.6944092536491393,27,3.6944092536491393,3.6944092536491393,27,True,2,3.6944092536491393,27,0.0
2025-08-31 20:00:00,LOW_OSCILLATION,long,108246.35,-0.959271046093256,-0.3457639667035008,-0.5416718439005205,4.349310623406702,26,4.349310623406702,4.349310623406702,26,True,2,4.349310623406702,26,0.0
2025-09-01 00:00:00,LOW_OSCILLATION,long,107660.01,-0.9865156400015715,-0.3457639667035008,1.6468324682488982,4.917619829312678,25,4.917619829312678,4.917619829312678,25,True,1,4.917619829312678,1,0.0
2025-09-01 04:00:00,LOW_OSCILLATION,long,109432.99,-1.013321566997555,-0.3457639667035008,-0.5940713124990924,3.2177956574155577,24,3.2177956574155577,3.2177956574155577,24,True,2,3.2177956574155577,24,0.0
2025-09-01 08:00:00,LOW_OSCILLATION,long,108782.88,-1.03965975873574,-0.3457639667035008,0.0013329303287402297,3.834647510711246,23,3.834647510711246,3.834647510711246,23,True,1,3.834647510711246,1,0.0
2025-09-01 12:00:00,LOW_OSCILLATION,long,108784.33,-1.0655019324316253,-0.3457639667035008,0.39832023601193084,3.833263485650925,22,3.833263485650925,3.833263485650925,22,True,1,3.833263485650925,1,0.0
2025-09-01 16:00:00,LOW_OSCILLATION,long,109217.64,-1.0908206315657003,-0.3457639667035008,0.01811062755064002,3.4213154578326432,21,3.4213154578326432,3.4213154578326432,21,True,1,3.4213154578326432,1,0.0
2025-09-01 20:00:00,LOW_OSCILLATION,long,109237.42,-1.1155892652262245,-0.3457639667035008,0.9930296779253802,3.402588600133552,20,3.402588600133552,3.402588600133552,20,True,1,3.402588600133552,1,0.0
2025-09-02 00:00:00,LOW_OSCILLATION,long,110322.18,-1.1397821460307729,-0.4309008803207105,-0.08000204491970225,2.385866559199622,19,2.385866559199622,2.385866559199622,19,True,2,2.385866559199622,19,0.0
2025-09-02 04:00:00,LOW_OSCILLATION,long,110233.92,-1.1633745265688256,-0.4309008803207105,-0.4541070479939403,2.4678429289278734,18,2.4678429289278734,2.4678429289278734,18,True,2,2.4678429289278734,18,0.0
2025-09-02 08:00:00,LOW_OSCILLATION,long,109733.34,-1.1863426343100276,-0.4309008803207105,0.9986299514805634,2.9352792870425803,17,2.9352792870425803,2.9352792870425803,17,True,1,2.9352792870425803,1,0.0
2025-09-02 12:00:00,LOW_OSCILLATION,long,110829.17,-1.208663704925189,-0.4309008803207105,-0.020906048470811657,1.9175006002481194,16,1.9175006002481194,1.9175006002481194,16,True,2,1.9175006002481194,16,0.0
2025-09-02 16:00:00,LOW_OSCILLATION,long,110806.0,-1.2303160139696077,-0.4309008803207105,0.39168456581773076,1.938811977690745,15,1.938811977690745,1.938811977690745,15,True,1,1.938811977690745,1,0.0
2025-09-02 20:00:00,LOW_OSCILLATION,long,111240.01,-1.2512789068809185,-0.4309008803207105,-0.1672060259613425,1.5410911955150062,14,1.5410911955150062,1.5410911955150062,14,True,2,1.5410911955150062,14,0.0
2025-09-03 00:00:00,LOW_OSCILLATION,long,111054.01,-1.2715328272463142,0.5278052750243878,0.04130422665512924,1.7111583814037983,13,1.7111583814037983,1.7111583814037983,13,True,1,1.7111583814037983,1,0.0
2025-09-03 04:00:00,LOW_OSCILLATION,long,111099.88,-1.2910593432967583,0.5278052750243878,0.3041317416364441,1.6691647191698158,12,1.6691647191698158,1.6691647191698158,12,True,1,1.6691647191698158,1,0.0
2025-09-03 08:00:00,LOW_OSCILLATION,long,111437.77,-1.3098411725886197,0.5278052750243878,0.7044021071132356,1.3608940667064702,11,1.3608940667064702,1.3608940667064702,11,True,1,1.3608940667064702,1,0.0
2025-09-03 12:00:00,LOW_OSCILLATION,long,112222.74,-1.3278622048359954,0.5278052750243878,-0.025841464929478638,0.6518999625209665,10,0.6518999625209665,0.6518999625209665,10,True,2,0.6518999625209665,10,0.0
2025-09-03 16:00:00,LOW_OSCILLATION,long,112193.74,-1.3451075228599754,0.5278052750243878,-0.4349886187945948,0.6779166110337366,9,0.6779166110337366,0.6779166110337366,9,True,2,0.6779166110337366,9,0.0
2025-09-03 20:00:00,LOW_OSCILLATION,long,111705.71,-1.3615634216240309,0.5278052750243878,-0.4983988732536637,1.1177673907627466,8,1.1177673907627466,1.1177673907627466,8,True,2,1.1177673907627466,8,0.0
2025-09-04 00:00:00,LOW_OSCILLATION,long,111148.97,-1.3772174253277698,-0.3485976966180825,-0.6168388245073262,1.6242615653568413,7,1.6242615653568413,1.6242615653568413,7,True,2,1.6242615653568413,7,0.0
2025-09-04 04:00:00,LOW_OSCILLATION,long,110463.36,-1.392058302534366,-0.3485976966180825,0.3138054102283322,2.2883153291734017,30,2.2883153291734017,2.2883153291734017,30,True,1,2.2883153291734017,1,0.0
2025-09-04 08:00:00,LOW_OSCILLATION,long,110810.0,-1.406076079310078,-0.3485976966180825,-1.1728995578016446,1.9683331829257293,29,1.9683331829257293,1.9683331829257293,29,True,2,1.9683331829257293,29,0.0
2025-09-04 12:00:00,LOW_OSCILLATION,long,109510.31,-1.4192620503574118,-0.3485976966180825,0.2645230389723192,3.178513511650184,28,3.178513511650184,3.178513511650184,28,True,1,3.178513511650184,1,0.0
2025-09-04 16:00:00,LOW_OSCILLATION,long,109799.99,-1.4316087881266757,-0.3485976966180825,0.8477960699267731,2.906302632632294,27,2.906302632632294,2.906302632632294,27,True,1,2.906302632632294,1,0.0
2025-09-04 20:00:00,LOW_OSCILLATION,long,110730.87,-1.443110149893834,-0.3485976966180825,0.5246052884800858,2.04120133798281,26,2.04120133798281,2.04120133798281,26,True,1,2.04120133798281,1,0.0
2025-09-05 00:00:00,LOW_OSCILLATION,long,111311.77,-1.4537612827958055,0.7188476720878467,1.4756301153058684,1.508681426950624,25,1.508681426950624,1.508681426950624,25,True,1,1.508681426950624,1,0.0
