时间,收盘价,信号类型,方向,置信度,张力,加速度,DXY燃料,量能比率,EMA偏离%,V705通过,过滤原因
2025-09-20 00:00:00,115445.0,LOW_OSCILLATION,做多,0.6,-0.9895512685287248,-0.006026642970152635,0.3133477898420416,0.3643659414484348,-0.6804723855500007,False,量能过低
2025-09-20 04:00:00,115968.56,LOW_OSCILLATION,做多,0.6,-0.9986347465669309,0.006155626959949702,0.3133477898420416,0.3906684285135757,-0.20818044684526982,False,量能过低
2025-09-20 08:00:00,115894.06,LOW_OSCILLATION,做多,0.6,-1.0082954994346953,-0.005177562102671224,0.3133477898420416,0.4172236173545329,-0.24641994519882535,False,量能过低
2025-09-20 12:00:00,115986.69,LOW_OSCILLATION,做多,0.6,-1.0185095080718942,0.0014416799277335527,0.3133477898420416,0.4602568676654739,-0.150839121271139,False,量能过低
2025-09-20 16:00:00,115702.0,LOW_OSCILLATION,做多,0.6,-1.0292515540169347,-0.003253770202980296,0.3133477898420416,0.5044640704480461,-0.3583479682838474,True,
2025-09-20 20:00:00,115685.63,LOW_OSCILLATION,做多,0.6,-1.0404952650776431,0.0023130216137315957,0.3133477898420416,0.4009507412673723,-0.337094236762393,False,量能过低
2025-09-21 00:00:00,115669.41,LOW_OSCILLATION,做多,0.6,-1.0522131629859433,1.2765967936954957e-06,0.3133477898420416,0.6424170944329632,-0.31773894389115914,True,
2025-09-21 04:00:00,115815.97,LOW_OSCILLATION,做多,0.6,-1.0643767129503137,0.0014072668463802392,0.3133477898420416,0.5966227853286702,-0.17323523079255082,True,
2025-09-21 08:00:00,115603.45,LOW_OSCILLATION,做多,0.6,-1.0769563750168931,-0.0031020393837645948,0.3133477898420416,0.6357014781627034,-0.3225805354237407,True,
2025-09-21 12:00:00,115531.61,LOW_OSCILLATION,做多,0.6,-1.0899216571470467,0.001213545357249675,0.3133477898420416,0.5680222694109844,-0.3480297095659098,True,
2025-09-21 16:00:00,115480.05,LOW_OSCILLATION,做多,0.6,-1.1032411699163889,0.00017514995357730478,0.3133477898420416,0.6718564819010923,-0.35525444088115654,True,
2025-09-21 20:00:00,115232.29,LOW_OSCILLATION,做多,0.6,-1.1168826827375424,-0.001699194020470609,0.3133477898420416,0.5109191134419921,-0.5151250009967249,True,
2025-09-22 00:00:00,114649.89,LOW_OSCILLATION,做多,0.6,-1.1308131815064733,-0.0029086600971776943,0.07371356207951425,2.7205224229994545,-0.9218828823602895,True,
