信号时间,信号类型,交易方向,开仓价,开仓张力,首次开仓盈亏,最优平仓盈亏,最优平仓周期,最差平仓盈亏,盈亏波动,是好机会,好机会数,好机会平均盈亏,最优平仓张力,张力变化%,价格优势
2025-10-06 16:00:00,LOW_OSCILLATION,long,125410.81,-0.3141997127140036,-0.5998446226445744,-0.5998446226445744,1,-11.981582767865065,11.38173814522049,False,0,0.0,-0.279941466304291,10.903334733757614,-0.5998446226445744
2025-10-09 20:00:00,HIGH_OSCILLATION,short,121662.4,0.3278274567998014,0.5230786175515191,9.269741514222959,8,0.08864694433119129,9.181094569891767,True,26,7.0783717262497845,0.5619926670699,71.42940757799286,9.269741514222959
2025-10-10 00:00:00,HIGH_OSCILLATION,short,121026.01,0.3589899398865595,0.07763620398622731,8.79265539696797,7,-0.43671604145258375,9.229371438420554,True,27,6.621172987097134,0.5619926670699,56.54830529442949,8.79265539696797
2025-10-10 04:00:00,HIGH_OSCILLATION,short,120932.05,0.3896676376091466,-0.5147518792578145,8.72179046001453,6,-0.5147518792578145,9.236542339272344,True,28,6.561265780482278,0.5619926670699,44.22359283364529,8.72179046001453
2025-10-10 08:00:00,HIGH_OSCILLATION,short,121554.55,0.4198317205337744,2.085952356370047,9.189240550847337,5,2.085952356370047,7.10328819447729,True,29,7.0707482417536465,0.5619926670699,33.861411509207095,9.189240550847337
2025-10-10 12:00:00,HIGH_OSCILLATION,short,119018.98,0.4494540941211619,1.9807597074012868,7.254616028468733,4,1.9807597074012868,5.273856321067446,True,28,5.351952208438879,0.5619926670699,25.038947118457106,7.254616028468733
2025-10-10 16:00:00,HIGH_OSCILLATION,short,116661.5,0.478507441127004,3.3318618395957533,5.380429704744067,3,0.7445986893705322,4.635831015373535,True,20,4.185634935261421,0.5619926670699,17.447006831548446,5.380429704744067
2025-10-10 20:00:00,HIGH_OSCILLATION,short,112774.5,0.5069652628428276,0.4207422777312293,2.119175877525504,2,-2.6764383792435313,4.795614256769035,False,0,0.0,0.5619926670699,10.854275087508775,2.119175877525504
2025-10-11 00:00:00,HIGH_OSCILLATION,short,112300.01,0.5348019191135482,1.705609821406066,1.705609821406066,1,-3.1102668646245015,4.815876686030568,False,0,0.0,0.5619926670699,5.08426521756342,1.705609821406066
2025-10-11 04:00:00,HIGH_OSCILLATION,short,110384.61,0.5619926670699,-1.717078132540396,-0.1808132492382738,30,-4.899442050843859,4.718628801605585,False,0,0.0,0.9996236844165916,77.87130384252139,-0.1808132492382738
2025-10-11 08:00:00,HIGH_OSCILLATION,short,112280.0,0.5885136985159776,0.433558959743501,1.5103313145707187,29,-3.1286426790167408,4.638973993587459,False,0,0.0,0.9996236844165916,69.85563580546847,1.5103313145707187
2025-10-11 12:00:00,HIGH_OSCILLATION,short,111793.2,0.6143421759142077,0.5500245095408303,2.9017775678663735,30,-3.5777131346092603,6.479490702475633,False,0,0.0,1.0009529249760825,62.930849324573245,2.9017775678663735
2025-10-11 16:00:00,HIGH_OSCILLATION,short,111178.31,0.6394562669122593,0.48022856256764784,2.6809635800364244,30,-4.150566778717899,6.831530358754323,False,0,0.0,1.0004072827854074,56.44655225854165,2.6809635800364244
2025-10-11 20:00:00,HIGH_OSCILLATION,short,110644.4,0.6638351773586985,-0.028559963269723383,2.214409405265875,30,-4.653141053681888,6.867550458947763,False,0,0.0,0.9990767682674768,50.50072703930136,2.214409405265875
2025-10-12 00:00:00,HIGH_OSCILLATION,short,110676.0,0.687459182756536,-0.7672846868336379,2.242328960208176,29,-4.623260688857563,6.86558964906574,False,0,0.0,0.9990767682674768,45.32888545636031,2.242328960208176
2025-10-12 04:00:00,HIGH_OSCILLATION,short,111525.2,0.7103096581062737,-0.28976410712556755,5.282617740205799,30,-3.826614971324866,9.109232711530666,True,1,5.282617740205799,0.9941339118544386,39.95781987603218,5.282617740205799
2025-10-12 08:00:00,HIGH_OSCILLATION,short,111848.36,0.732369106092552,-1.206848272071219,5.556281737166286,29,-3.526631950615991,9.082913687782277,True,4,4.399713594370091,0.9941339118544386,35.742196603362245,5.556281737166286
2025-10-12 12:00:00,HIGH_OSCILLATION,short,113198.2,0.7536211835710827,-1.010687449093715,6.68248258364532,28,-2.29212125281144,8.97460383645676,True,7,5.06677794220352,0.9941339118544386,31.91427384560381,6.68248258364532
2025-10-12 16:00:00,HIGH_OSCILLATION,short,114342.28,0.7740507263152214,-0.5391881288356364,7.616194114722917,27,-1.2686121004408848,8.8848062151638,True,11,5.321023859240867,0.9941339118544386,28.432656679607753,7.616194114722917
2025-10-12 20:00:00,HIGH_OSCILLATION,short,114958.8,0.7936437719842167,0.11976464611670232,8.111645215503295,26,-0.7255120965076128,8.837157312010907,True,16,5.26004261961677,0.9941339118544386,25.261981123970706,8.111645215503295
2025-10-13 00:00:00,HIGH_OSCILLATION,short,114821.12,0.8123875812779606,-0.5038707164674957,8.00146349382413,25,-0.8462902992062794,8.847753793030408,True,16,5.382369441266551,0.9941339118544386,22.371874554085895,8.00146349382413
2025-10-13 04:00:00,HIGH_OSCILLATION,short,115399.67,0.8302706572458644,1.0569094348363373,8.46269317754548,24,-0.34070288069281157,8.803396058238292,True,20,5.5475535588619955,0.9941339118544386,19.736124982681414,8.46269317754548
2025-10-13 08:00:00,HIGH_OSCILLATION,short,114180.0,0.8472827627203773,-0.11569451742862658,7.484892275354703,23,-1.4125416009809042,8.897433876335608,True,13,5.907441017556625,0.9941339118544386,17.332011884977476,7.484892275354703
2025-10-13 12:00:00,HIGH_OSCILLATION,short,114312.1,0.8634149358485587,-1.295348436429731,7.591803492368704,22,-1.295348436429731,8.887151928798435,True,16,5.676896299691814,0.9941339118544386,15.139763117186538,7.591803492368704
2025-10-13 16:00:00,HIGH_OSCILLATION,short,115792.84,0.8786595036980626,0.5413460797748777,8.773504475751693,21,0.5413460797748777,8.232158395976816,True,24,5.966479663163972,0.9941339118544386,13.142111098824119,8.773504475751693
2025-10-13 20:00:00,HIGH_OSCILLATION,short,115166.0,0.8930100939169103,1.4466075056874426,8.276965423823004,20,1.4466075056874426,6.830357918135562,True,22,5.8770269160879245,0.9941339118544386,11.323927761441098,8.276965423823004
2025-10-14 00:00:00,HIGH_OSCILLATION,short,113500.0,0.9064616444293824,1.5643964757709221,6.930616740088105,19,0.4157356828193837,6.514881057268721,True,16,5.585959801762114,0.9941339118544386,9.671922465097339,6.930616740088105
