信号索引,信号类型,方向,普通信号时间,普通信号价格,普通信号张力,普通信号加速度,普通信号量能比率,信号前5周期平均张力,信号前5周期平均加速度,信号前5周期平均量能比率,开仓等待周期,开仓时间,开仓价格,开仓张力,开仓加速度,开仓量能比率,价格优势%,方向是否改变,持仓周期,平仓时间,平仓价格,平仓张力,平仓加速度,平仓量能比率,最优盈亏%
211,BULLISH_SINGULARITY,long,2025-10-10 04:00:00,120932.05,-1.3107464307688876,0.0830153299448867,0.7913243256902585,-1.092574823658974,0.059394311495953124,1.1316684473279268,6,2025-10-11 04:00:00,110384.61,-0.9065594009360388,0.1190155352788581,1.176536082615425,8.72179046001453,False,15,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.899442050843859
212,BULLISH_SINGULARITY,long,2025-10-10 08:00:00,121554.55,-1.3488160110950247,0.1041364462369272,0.4807111226382789,-1.1487027448785347,0.06529321393257558,1.066197066186359,5,2025-10-11 04:00:00,110384.61,-0.9065594009360388,0.1190155352788581,1.176536082615425,9.189240550847337,False,15,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.899442050843859
213,BULLISH_SINGULARITY,long,2025-10-10 12:00:00,119018.98,-1.3150081231415511,0.1191666427400222,2.220587500178642,-1.2049026760822892,0.07656575222199685,1.1043294257999066,4,2025-10-11 04:00:00,110384.61,-0.9065594009360388,0.1190155352788581,1.176536082615425,7.254616028468733,False,15,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.899442050843859
214,BULLISH_SINGULARITY,long,2025-10-10 16:00:00,116661.5,-1.1758603312642533,0.1232825101162155,2.225770172359241,-1.2332139034167897,0.08951457643429274,1.1784770471057922,3,2025-10-11 04:00:00,110384.61,-0.9065594009360388,0.1190155352788581,1.176536082615425,5.380429704744067,False,15,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.899442050843859
215,BULLISH_SINGULARITY,long,2025-10-10 20:00:00,112774.5,-1.062105176870969,0.1246307728711602,7.564454920395598,-1.231433660740072,0.10239482821181028,2.322058112487836,2,2025-10-11 04:00:00,110384.61,-0.9065594009360388,0.1190155352788581,1.176536082615425,2.119175877525504,False,15,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.899442050843859
216,BULLISH_SINGULARITY,long,2025-10-11 00:00:00,112300.01,-0.9409993070470948,0.1195843780657166,1.985954647165604,-1.1922558966979635,0.1123026799958214,2.5448004480712703,1,2025-10-11 04:00:00,110384.61,-0.9065594009360388,0.1190155352788581,1.176536082615425,1.705609821406066,False,15,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.899442050843859
217,BULLISH_SINGULARITY,long,2025-10-11 04:00:00,110384.61,-0.9065594009360388,0.1190155352788581,1.176536082615425,-1.124891391725822,0.11830271421814997,2.609002407558798,0,2025-10-11 04:00:00,110384.61,-0.9065594009360388,0.1190155352788581,1.176536082615425,0.0,True,15,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.899442050843859
218,BULLISH_SINGULARITY,long,2025-10-11 08:00:00,112280.0,-0.8758325997322012,0.1150317123623627,0.9490983771030372,-1.0460608231653514,0.12011859190572254,2.687066949969591,3,2025-10-11 20:00:00,110644.4,-0.7804251521884239,0.0921523517443423,0.636878998415674,1.4567153544709706,True,11,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.653141053681888
219,BULLISH_SINGULARITY,long,2025-10-11 12:00:00,111793.2,-0.8447300815358614,0.1081384138945614,0.5845425843928906,-0.967681149564403,0.1182805537648124,2.4143927973386328,2,2025-10-11 20:00:00,110644.4,-0.7804251521884239,0.0921523517443423,0.636878998415674,1.0276116973125404,True,11,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.653141053681888
220,BULLISH_SINGULARITY,long,2025-10-11 16:00:00,111178.31,-0.8108935148762021,0.1000459788748027,0.4994960738710856,-0.9068533468330612,0.11440779855791028,2.1266804475906067,1,2025-10-11 20:00:00,110644.4,-0.7804251521884239,0.0921523517443423,0.636878998415674,0.48022856256764784,True,11,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.653141053681888
221,BULLISH_SINGULARITY,long,2025-10-11 20:00:00,110644.4,-0.7804251521884239,0.0921523517443423,0.636878998415674,-0.859906676052637,0.1089947283701073,0.9720844605939528,0,2025-10-11 20:00:00,110644.4,-0.7804251521884239,0.0921523517443423,0.636878998415674,0.0,True,11,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.653141053681888
222,BULLISH_SINGULARITY,long,2025-10-12 00:00:00,110676.0,-0.760613996794238,0.0853118960872154,0.7517249172673295,-0.8298424576771609,0.1032826480403571,0.766379505610907,0,2025-10-12 00:00:00,110676.0,-0.760613996794238,0.0853118960872154,0.7517249172673295,0.0,True,10,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,4.623260688857563
223,BULLISH_SINGULARITY,long,2025-10-12 04:00:00,111525.2,-0.738994409383716,0.077694330453327,0.4244549640511518,-0.801914959085107,0.09639578056943526,0.6410326525168614,0,2025-10-12 04:00:00,111525.2,-0.738994409383716,0.077694330453327,0.4244549640511518,0.0,True,9,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,3.826614971324866
224,BULLISH_SINGULARITY,long,2025-10-12 08:00:00,111848.36,-0.70935152898148,0.0727664847375291,0.4351508726136527,-0.7741681139599869,0.08935157596529632,0.555374735101964,0,2025-10-12 08:00:00,111848.36,-0.70935152898148,0.0727664847375291,0.4351508726136527,0.0,True,8,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,3.526631950615991
225,BULLISH_SINGULARITY,long,2025-10-12 12:00:00,113198.2,-0.6593047315889196,0.066616701058824,1.3191831453181384,-0.7432638889688299,0.08243129049267342,0.6778148285895053,0,2025-10-12 12:00:00,113198.2,-0.6593047315889196,0.066616701058824,1.3191831453181384,0.0,True,7,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,2.29212125281144
226,BULLISH_SINGULARITY,long,2025-10-12 16:00:00,114342.28,-0.5838088629594316,0.057255151788044,0.9431674584410836,-0.7054164469827015,0.07529948597821363,0.7517600593511715,0,2025-10-12 16:00:00,114342.28,-0.5838088629594316,0.057255151788044,0.9431674584410835,0.0,True,6,2025-10-13 16:00:00,115792.84,0.172898777628427,-0.0287071347012181,0.45932794018188755,1.2686121004408848
227,BULLISH_SINGULARITY,long,2025-10-12 20:00:00,114958.8,-0.4743549610162679,0.0448121781438318,0.8933645906755225,-0.6544047484540088,0.06740945704479523,0.7945076580611463,7,2025-10-14 00:00:00,113500.0,0.3496833439925907,-0.048642673756558,0.5104137725254604,1.2689763637059563,True,5,2025-10-14 20:00:00,113028.14,0.2410635375621861,-0.0215972219796269,0.4736233095680853,-0.4157356828193837
228,BEARISH_SINGULARITY,short,2025-10-14 04:00:00,111724.41,0.3837534893151854,-0.0518228549553347,1.2572069854416188,0.19993283219243738,-0.031338447410372665,0.6419990577365144,4,2025-10-14 20:00:00,113028.14,0.2410635375621861,-0.0215972219796269,0.4736233095680853,1.16691598550397,True,14,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.6857404581024493,6.5420788132937515
229,BEARISH_SINGULARITY,short,2025-10-14 08:00:00,111313.98,0.3614174731652726,-0.0477651310035879,1.1267612355125112,0.2677750656968089,-0.03886380480626008,0.7226565824241734,3,2025-10-14 20:00:00,113028.14,0.2410635375621861,-0.0215972219796269,0.4736233095680853,1.5399323606971949,True,14,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.6857404581024493,6.5420788132937515
230,BEARISH_SINGULARITY,short,2025-10-15 16:00:00,111271.73,0.4297820636288065,-0.02041737060043,0.6845568670096801,0.2985942707220774,-0.014481758472295582,0.8013309450426052,4,2025-10-16 08:00:00,111404.72,0.7366026082921666,-0.062159356865172,1.2519072423131905,0.11951822803510401,True,5,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.6857404581024493,5.180184466151884
231,BEARISH_SINGULARITY,short,2025-10-15 20:00:00,110763.28,0.5093442891269465,-0.0283309893803268,0.5337401703158565,0.3433077293162041,-0.0156040530390789,0.8113504218339003,3,2025-10-16 08:00:00,111404.72,0.7366026082921666,-0.062159356865172,1.2519072423131905,0.5791088887941945,True,5,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.6857404581024493,5.180184466151884
232,BEARISH_SINGULARITY,short,2025-10-16 00:00:00,111329.48,0.6041714305593175,-0.0389602693242103,0.6285609449878707,0.4065064726937148,-0.01992626070282603,0.7913640009610007,2,2025-10-16 08:00:00,111404.72,0.7366026082921666,-0.062159356865172,1.2519072423131905,0.0675831774297385,True,5,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.6857404581024493,5.180184466151884
233,BEARISH_SINGULARITY,short,2025-10-16 04:00:00,110584.2,0.6663942061016785,-0.0494786214714479,0.7442672541105334,0.4771665352964729,-0.026715276157291915,0.7928905156006909,1,2025-10-16 08:00:00,111404.72,0.7366026082921666,-0.062159356865172,1.2519072423131905,0.7419866490873055,True,5,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.6857404581024493,5.180184466151884
234,BEARISH_SINGULARITY,short,2025-10-16 08:00:00,111404.72,0.7366026082921666,-0.062159356865172,1.2519072423131905,0.5500198247926243,-0.035491544955597136,0.8683352063401676,0,2025-10-16 08:00:00,111404.72,0.7366026082921666,-0.062159356865172,1.2519072423131905,0.0,True,5,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.6857404581024493,5.180184466151884
235,BEARISH_SINGULARITY,short,2025-10-16 12:00:00,108549.21,0.7665790035672789,-0.0704657463396816,1.8503868433506052,0.6188122668793657,-0.04496872566354477,0.948903220347956,3,2025-10-17 00:00:00,109176.74,0.690185698954993,-0.06765081190483,0.5454268128901983,0.5781064643399972,True,1,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.6857404581024493,3.2451875738367026
236,BEARISH_SINGULARITY,short,2025-10-16 16:00:00,108197.66,0.7526674189288631,-0.0733591446106339,1.7773268113938387,0.6726264927627086,-0.05379235466524542,1.1310315444119825,2,2025-10-17 00:00:00,109176.74,0.690185698954993,-0.06765081190483,0.5454268128901983,0.9048994220392582,True,1,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.6857404581024493,3.2451875738367026
237,BEARISH_SINGULARITY,short,2025-10-16 20:00:00,108194.28,0.7042657426134887,-0.069953525200349,0.5031505085765907,0.7051134016771322,-0.06072944396858245,1.1259332674554383,1,2025-10-17 00:00:00,109176.74,0.690185698954993,-0.06765081190483,0.5454268128901983,0.9080517010696003,True,1,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.6857404581024493,3.2451875738367026
238,BEARISH_SINGULARITY,short,2025-10-17 00:00:00,109176.74,0.690185698954993,-0.06765081190483,0.5454268128901983,0.7194491130764117,-0.06551120106535241,1.1120775787724928,0,2025-10-17 00:00:00,109176.74,0.690185698954993,-0.06765081190483,0.5454268128901983,0.0,True,1,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.6857404581024493,3.2451875738367026
239,BEARISH_SINGULARITY,short,2025-10-17 04:00:00,105633.75,0.6551103425138806,-0.0617073905378139,1.685740458102449,0.7175684691451117,-0.06754932924308008,1.2689897794378122,7,2025-10-18 08:00:00,107208.6,0.5602094015851565,-0.0481685423751324,0.49081057217268237,1.4908587454293782,False,5,2025-10-19 04:00:00,106786.0,0.7789157479337384,-0.0913800377871504,0.30716713571534704,0.3941847948765358
240,BEARISH_SINGULARITY,short,2025-10-17 08:00:00,105683.72,0.5832107950349553,-0.0527006316749446,2.6340680275935764,0.6920031669355766,-0.06597287504470883,1.4993499103178767,10,2025-10-19 00:00:00,107275.78,0.7593394842984679,-0.0868035931032172,0.2569182839865265,1.5064382669345833,False,1,2025-10-19 04:00:00,106786.0,0.7789157479337384,-0.0913800377871504,0.30716713571534704,0.4565615836118822
241,BEARISH_SINGULARITY,short,2025-10-17 12:00:00,106803.53,0.5292008899858973,-0.043814074777972,1.4645416646776606,0.6524401480053463,-0.0615309297844239,1.4350423805390522,3,2025-10-18 00:00:00,107070.4,0.4995706540964485,-0.0347178791801181,0.5579015895941808,0.24987001834114975,True,1,2025-10-18 04:00:00,106665.0,0.5153408248525874,-0.0397696644827768,0.6174394660159471,0.3786293877672953
242,BEARISH_SINGULARITY,short,2025-10-17 16:00:00,106454.72,0.4982713634244897,-0.0367269385335699,0.7403591429583637,0.6100408054212841,-0.055425562104913235,1.2622144357998066,10,2025-10-19 08:00:00,107783.47,0.763691959855655,-0.0921804266749053,1.2111382825971577,1.2481832651478488,False,18,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,0.211924889781335
243,BEARISH_SINGULARITY,short,2025-10-17 20:00:00,106431.68,0.49095158796742,-0.0322937590817379,0.3605870581070626,0.574488446313606,-0.04914893441847804,1.238453860721552,10,2025-10-19 12:00:00,108486.7,0.7475262114797756,-0.0894560790776122,0.8649022915716255,1.9308348792389673,False,17,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,0.8587688629113008
244,BEARISH_SINGULARITY,short,2025-10-18 00:00:00,107070.4,0.4995706540964485,-0.0347178791801181,0.5579015895941808,0.5427192721705152,-0.04366011229769273,1.2405329901722157,10,2025-10-19 16:00:00,108908.43,0.7601951966741639,-0.0866850015149199,0.5983789883136338,1.7166555836160124,False,16,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,1.2426769902017596
245,BEARISH_SINGULARITY,short,2025-10-18 04:00:00,106665.0,0.5153408248525874,-0.0397696644827768,0.6174394660159471,0.5194243525602996,-0.040003824621853215,1.0624828248244653,9,2025-10-19 16:00:00,108908.43,0.7601951966741639,-0.0866850015149199,0.5983789883136338,2.1032484882576226,False,16,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,1.2426769902017596
246,BEARISH_SINGULARITY,short,2025-10-18 08:00:00,107208.6,0.5602094015851565,-0.0481685423751324,0.4908105721726823,0.5155907869853332,-0.03924847640521785,0.7052732489209829,0,2025-10-18 08:00:00,107208.6,0.5602094015851565,-0.0481685423751324,0.49081057217268237,0.0,True,5,2025-10-19 04:00:00,106786.0,0.7789157479337384,-0.0913800377871504,0.30716713571534704,0.3941847948765358
247,BEARISH_SINGULARITY,short,2025-10-18 12:00:00,106948.75,0.6020516664675726,-0.0588125745898761,0.305918337001447,0.5277325830656124,-0.041748226373868526,0.5121693609749473,10,2025-10-20 04:00:00,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,3.946909150410826,False,13,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,3.251661960357618
248,BEARISH_SINGULARITY,short,2025-10-18 16:00:00,107080.14,0.6456972663336857,-0.0691941054068366,0.2015730930897279,0.5523035668838118,-0.04715942085274632,0.42237168599684133,9,2025-10-20 04:00:00,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,3.819363702737033,False,13,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,3.251661960357618
249,BEARISH_SINGULARITY,short,2025-10-18 20:00:00,107185.01,0.697209995046165,-0.0781929005687787,0.190228348932123,0.5866799680636026,-0.05480927776725312,0.3939785678010181,8,2025-10-20 04:00:00,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,3.7177866569215263,False,13,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,3.251661960357618
250,BEARISH_SINGULARITY,short,2025-10-19 00:00:00,107275.78,0.7593394842984679,-0.0868035931032172,0.2569182839865265,0.6299747730972725,-0.06349023008776962,0.3438146835330757,7,2025-10-20 04:00:00,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,3.630027206513902,False,13,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,3.251661960357618
251,BEARISH_SINGULARITY,short,2025-10-19 04:00:00,106786.0,0.7789157479337384,-0.0913800377871504,0.307167135715347,0.673903926944131,-0.0720919589718319,0.2921026284829757,6,2025-10-20 04:00:00,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,4.105332159646394,False,13,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,3.251661960357618
252,BEARISH_SINGULARITY,short,2025-10-19 08:00:00,107783.47,0.763691959855655,-0.0921804266749053,1.2111382825971575,0.7078176866558809,-0.07942727302179405,0.4121572468870549,5,2025-10-20 04:00:00,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,3.141901072585617,False,13,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,3.251661960357618
253,BEARISH_SINGULARITY,short,2025-10-19 12:00:00,108486.7,0.7475262114797756,-0.0894560790776122,0.8649022915716255,0.7320634441579147,-0.08453452376975006,0.505321239315418,4,2025-10-20 04:00:00,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,2.4733170056790383,False,13,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,3.251661960357618
254,BEARISH_SINGULARITY,short,2025-10-19 16:00:00,108908.43,0.7601951966741639,-0.0866850015149199,0.5983789883136338,0.7511464325479943,-0.08744967312109729,0.5714555551860689,3,2025-10-20 04:00:00,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,2.076505923370675,False,13,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,3.251661960357618
255,BEARISH_SINGULARITY,short,2025-10-19 20:00:00,108642.78,0.776651947808593,-0.0808684154261448,0.5460874204873566,0.7643867580083991,-0.08789559226399163,0.6307654004452745,10,2025-10-21 12:00:00,113422.61,0.7199190683685799,-0.0874028149674401,3.307540779786577,4.3995836630837335,True,5,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,5.17318372412696
256,BEARISH_SINGULARITY,short,2025-10-20 00:00:00,110145.44,0.8051311136876981,-0.0779627102781288,1.0455365694406515,0.7720186962399374,-0.08642211179314357,0.7622017813542953,1,2025-10-20 04:00:00,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,0.9301156725144464,True,13,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,3.251661960357618
257,BEARISH_SINGULARITY,short,2025-10-20 04:00:00,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,0.7834597176466908,-0.08511256815242375,0.8942617965953413,0,2025-10-20 04:00:00,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,0.0,True,13,2025-10-22 08:00:00,107555.05,0.2126206119057892,-0.0182754586477141,0.9600653005783495,3.251661960357618
