信号时间,信号类型,方向,首次开仓价,首次开仓盈亏%,最优开仓价,最优开仓周期,价格优势%,最优平仓价,最优平仓周期,最优平仓盈亏%,方向改变,方向改变周期,趋势反转,是好机会
2025-09-10 16:00:00,LOW_OSCILLATION,long,113574.52,0.33940711349693214,113574.52,0,0.0,114400.01,2,0.7268267565647565,True,1,True,True
2025-09-10 20:00:00,LOW_OSCILLATION,long,113960.0,0.3861091611091565,113960.0,0,0.0,114400.01,1,0.3861091611091565,True,1,True,True
2025-09-11 00:00:00,LOW_OSCILLATION,long,114400.01,-0.27659962617135525,113999.99,2,-0.34966780160245575,115482.69,3,1.3006141491766772,True,4,True,True
2025-09-11 04:00:00,LOW_OSCILLATION,long,114083.58,-0.0732708423070143,113999.99,1,-0.0732708423070143,115482.69,3,1.3006141491766772,True,2,True,True
2025-09-11 08:00:00,LOW_OSCILLATION,long,113999.99,0.15817545247152426,113999.99,0,0.0,115482.69,3,1.3006141491766772,True,1,True,True
2025-09-11 12:00:00,LOW_OSCILLATION,long,114180.31,0.209913600690003,114180.31,0,0.0,115482.69,2,1.1406344929349068,True,1,True,True
2025-09-11 16:00:00,LOW_OSCILLATION,long,114419.99,0.9287712750193362,114419.99,0,0.0,115482.69,1,0.9287712750193362,True,1,True,True
2025-09-11 20:00:00,LOW_OSCILLATION,long,115482.69,-0.24986428701998792,114913.45,3,-0.49292235918647653,116632.51,2,1.4959606556064566,True,5,True,True
2025-09-12 00:00:00,LOW_OSCILLATION,long,115194.14,-0.09326863328291034,114913.45,2,-0.2436669087507423,116632.51,2,1.4959606556064566,True,4,True,True
2025-09-12 04:00:00,LOW_OSCILLATION,long,115086.7,-0.1505386808380117,114913.45,1,-0.1505386808380117,116632.51,2,1.4959606556064566,True,2,True,True
2025-09-12 08:00:00,LOW_OSCILLATION,long,114913.45,0.18077083230900814,114913.45,0,0.0,116632.51,2,1.4959606556064566,True,1,True,True
2025-09-12 12:00:00,LOW_OSCILLATION,long,115121.18,1.312816633741942,115121.18,0,0.0,116632.51,1,1.312816633741942,True,1,True,True
2025-09-12 16:00:00,LOW_OSCILLATION,long,116632.51,-0.517085673625644,115679.98,8,-0.8166933902048399,115805.39,1,0.10841115290649557,False,0,True,True
2025-09-12 20:00:00,LOW_OSCILLATION,long,116029.42,-0.06241520469549728,115224.01,10,-0.6941429165120394,115806.62,4,0.5056324632340088,False,0,True,True
2025-09-13 00:00:00,LOW_OSCILLATION,long,115957.0,-0.15375527135058134,115224.01,9,-0.6321222522141874,115806.62,4,0.5056324632340088,False,0,True,True
2025-09-13 04:00:00,LOW_OSCILLATION,long,115778.71,0.1687702341820825,115679.98,5,-0.08527474524462267,115805.39,1,0.10841115290649557,True,3,True,True
2025-09-13 08:00:00,LOW_OSCILLATION,long,115974.11,-0.17713436214341938,115224.01,7,-0.6467822861499052,115806.62,4,0.5056324632340088,False,0,True,True
2025-09-13 12:00:00,LOW_OSCILLATION,long,115768.68,0.024566229830038946,115679.98,3,-0.0766183047090086,115805.39,1,0.10841115290649557,True,1,True,True
2025-09-13 16:00:00,LOW_OSCILLATION,long,115797.12,0.10463990814279168,115070.0,10,-0.6279258067903548,116800.12,8,1.5035369774919574,False,0,True,True
2025-09-13 20:00:00,LOW_OSCILLATION,long,115918.29,-0.20558446816287376,114842.9,10,-0.9277138232456668,116800.12,7,1.7042586002269198,False,0,True,True
2025-09-14 00:00:00,LOW_OSCILLATION,long,115679.98,0.10841115290649557,115224.01,3,-0.3941650059068139,115806.62,4,0.5056324632340088,True,1,True,True
2025-09-14 04:00:00,LOW_OSCILLATION,long,115805.39,-0.009049665132163473,114842.9,8,-0.8311271176583449,116800.12,7,1.7042586002269198,False,0,True,True
2025-09-14 08:00:00,LOW_OSCILLATION,long,115794.91,-0.49302685238928784,114842.9,7,-0.8221518545158931,116800.12,7,1.7042586002269198,False,0,True,True
2025-09-14 12:00:00,LOW_OSCILLATION,long,115224.01,0.3566791331077702,115224.01,0,0.0,115806.62,4,0.5056324632340088,True,1,True,True
2025-09-14 16:00:00,LOW_OSCILLATION,long,115634.99,-0.31736068814466145,114842.9,5,-0.6849916275342014,116800.12,7,1.7042586002269198,False,0,True,True
2025-09-14 20:00:00,LOW_OSCILLATION,long,115268.01,0.15393689888461018,115070.0,3,-0.17178226638942998,116800.12,8,1.5035369774919574,True,1,True,True
2025-09-15 00:00:00,LOW_OSCILLATION,long,115445.45,0.3128490555496109,114842.9,3,-0.5219348185658274,116800.12,7,1.7042586002269198,False,0,True,True
2025-09-15 04:00:00,LOW_OSCILLATION,long,115806.62,-0.636077626650355,114842.9,2,-0.8321804055761245,116800.12,7,1.7042586002269198,True,8,True,True
2025-09-15 08:00:00,LOW_OSCILLATION,long,115070.0,-0.19735812983401912,114842.9,1,-0.19735812983401912,116800.12,7,1.7042586002269198,True,2,True,True
2025-09-15 12:00:00,LOW_OSCILLATION,long,114842.9,0.4047964654323469,114842.9,0,0.0,116800.12,7,1.7042586002269198,True,1,True,True
2025-09-15 16:00:00,LOW_OSCILLATION,long,115307.78,0.03636354806241831,115287.83,4,-0.017301521198306906,116800.12,2,1.3117516393534285,True,5,True,True
2025-09-15 20:00:00,LOW_OSCILLATION,long,115349.71,-0.036809802122611666,115287.83,3,-0.05364556183106542,116800.12,2,1.3117516393534285,True,4,True,True
2025-09-16 00:00:00,LOW_OSCILLATION,long,115307.25,0.4620264554050157,115287.83,2,-0.01684195920030896,116800.12,2,1.3117516393534285,True,3,True,True
2025-09-16 04:00:00,LOW_OSCILLATION,long,115840.0,-0.47666609116021946,115287.83,1,-0.47666609116021946,116800.12,2,1.3117516393534285,True,2,True,True
2025-09-16 08:00:00,LOW_OSCILLATION,long,115287.83,0.5360930117255246,115287.83,0,0.0,116800.12,2,1.3117516393534285,True,1,True,True
2025-09-16 12:00:00,LOW_OSCILLATION,long,115905.88,0.7715225491579811,115905.88,0,0.0,116800.12,1,0.7715225491579811,True,1,True,True
2025-09-16 16:00:00,LOW_OSCILLATION,long,116800.12,-0.00955478470397885,115652.02,6,-0.9829613188753498,117581.66,2,1.6684879347546193,True,8,True,True
2025-09-16 20:00:00,LOW_OSCILLATION,long,116788.96,-0.3569857972876998,115652.02,5,-0.9734995499574637,117581.66,2,1.6684879347546193,True,7,True,True
2025-09-17 00:00:00,LOW_OSCILLATION,long,116372.04,0.6792353214741293,115652.02,4,-0.6187225041341455,117581.66,2,1.6684879347546193,True,5,True,True
2025-09-17 04:00:00,LOW_OSCILLATION,long,117162.48,-0.7718767987840403,115652.02,3,-1.2892011162617862,117581.66,2,1.6684879347546193,True,8,True,True
2025-09-17 08:00:00,LOW_OSCILLATION,long,116258.13,-0.3292758966620207,115652.02,2,-0.5213484854779623,117581.66,2,1.6684879347546193,True,3,True,True
2025-09-17 12:00:00,LOW_OSCILLATION,long,115875.32,-0.19270712693609207,115652.02,1,-0.19270712693609207,117581.66,2,1.6684879347546193,True,2,True,True
2025-09-17 16:00:00,LOW_OSCILLATION,long,115652.02,0.6878997876561018,115652.02,0,0.0,117581.66,2,1.6684879347546193,True,1,True,True
2025-09-17 20:00:00,LOW_OSCILLATION,long,116447.59,0.9738887683291746,116447.59,0,0.0,117581.66,1,0.9738887683291746,True,1,True,True
2025-09-18 00:00:00,LOW_OSCILLATION,long,117581.66,-0.421536828107384,115125.12,10,-2.089220376715219,115986.69,5,0.7483770700955682,False,0,True,True
2025-09-18 04:00:00,LOW_OSCILLATION,long,117086.01,-0.019310590565004806,117063.4,1,-0.019310590565004806,117583.56,1,0.44434041724399215,True,2,True,True
2025-09-18 08:00:00,LOW_OSCILLATION,long,117063.4,0.44434041724399215,117063.4,0,0.0,117583.56,1,0.44434041724399215,True,1,True,True
2025-09-18 12:00:00,LOW_OSCILLATION,long,117583.56,-0.11340871121778527,115125.12,7,-2.090802489735812,115986.69,5,0.7483770700955682,False,0,True,True
2025-09-18 16:00:00,LOW_OSCILLATION,long,117450.21,-0.32071462452047345,115125.12,6,-1.9796388614375497,115986.69,5,0.7483770700955682,False,0,True,True
2025-09-18 20:00:00,LOW_OSCILLATION,long,117073.53,-0.08195704016099718,115125.12,5,-1.664261767796703,115986.69,5,0.7483770700955682,False,0,True,True
2025-09-19 00:00:00,LOW_OSCILLATION,long,116977.58,-0.057797400151379935,115125.12,4,-1.5836026014557716,115986.69,5,0.7483770700955682,False,0,True,True
2025-09-19 04:00:00,LOW_OSCILLATION,long,116909.97,-0.4407237466573638,115125.12,3,-1.5266875870381336,115986.69,5,0.7483770700955682,False,0,True,True
2025-09-19 08:00:00,LOW_OSCILLATION,long,116394.72,-0.4387570157821612,115125.12,2,-1.0907711277625014,115986.69,5,0.7483770700955682,False,0,True,True
2025-09-19 12:00:00,LOW_OSCILLATION,long,115884.03,-0.6548874767299717,115125.12,1,-0.6548874767299717,115986.69,5,0.7483770700955682,True,4,True,True
2025-09-19 16:00:00,LOW_OSCILLATION,long,115125.12,0.44061626168121204,115125.12,0,0.0,115986.69,5,0.7483770700955682,True,1,True,True
2025-09-19 20:00:00,LOW_OSCILLATION,long,115632.38,-0.16204803533405146,115445.0,1,-0.16204803533405146,115986.69,3,0.4692191086664666,True,2,True,True
2025-09-20 00:00:00,LOW_OSCILLATION,long,115445.0,0.4535146606609188,115445.0,0,0.0,115986.69,3,0.4692191086664666,True,1,True,True
2025-09-20 04:00:00,LOW_OSCILLATION,long,115968.56,-0.06424154960620361,115232.29,10,-0.6348875936719436,115232.29,0,0.0,False,0,True,False
2025-09-20 08:00:00,LOW_OSCILLATION,long,115894.06,0.07992644316715167,114649.89,10,-1.0735407837122959,114649.89,0,0.0,False,0,True,False
2025-09-20 12:00:00,LOW_OSCILLATION,long,115986.69,-0.24545057713087795,112519.99,10,-2.9888774306776034,112876.97,1,0.3172591821239905,False,0,True,True
2025-09-20 16:00:00,LOW_OSCILLATION,long,115702.0,-0.014148415757718401,112519.99,9,-2.7501771793054526,112876.97,1,0.3172591821239905,False,0,True,True
2025-09-20 20:00:00,LOW_OSCILLATION,long,115685.63,-0.014020756078348852,112519.99,8,-2.7364159230493876,112876.97,1,0.3172591821239905,False,0,True,True
2025-09-21 00:00:00,LOW_OSCILLATION,long,115669.41,0.12670592855967508,112122.9,10,-3.066074254204296,113090.13,3,0.8626516081906646,False,0,True,True
2025-09-21 04:00:00,LOW_OSCILLATION,long,115815.97,-0.1834980098167844,112122.9,9,-3.1887398603146067,113090.13,3,0.8626516081906646,False,0,True,True
2025-09-21 08:00:00,LOW_OSCILLATION,long,115603.45,-0.062143474091816905,112122.9,8,-3.010766547192149,113090.13,3,0.8626516081906646,False,0,True,True
2025-09-21 12:00:00,LOW_OSCILLATION,long,115531.61,-0.04462847873408643,112122.9,7,-2.950456589326511,113090.13,3,0.8626516081906646,False,0,True,True
2025-09-21 16:00:00,LOW_OSCILLATION,long,115480.05,-0.21454788078114734,112122.9,6,-2.9071255164853227,113090.13,3,0.8626516081906646,False,0,True,True
2025-09-21 20:00:00,LOW_OSCILLATION,long,115232.29,-0.5054138904989167,112122.9,5,-2.698366924756941,113090.13,3,0.8626516081906646,False,0,True,True
2025-09-22 00:00:00,LOW_OSCILLATION,long,114649.89,-1.8577427331155698,111655.29,10,-2.6119519172674357,113420.01,6,1.5805072916831808,False,0,True,True
2025-09-22 04:00:00,LOW_OSCILLATION,long,112519.99,0.3172591821239905,112122.9,3,-0.352906181381647,113090.13,3,0.8626516081906646,True,1,True,True
2025-09-22 08:00:00,LOW_OSCILLATION,long,112876.97,-0.054457521317236954,112122.9,2,-0.6680459264631279,113090.13,3,0.8626516081906646,True,5,True,True
2025-09-22 12:00:00,LOW_OSCILLATION,long,112815.5,-0.6139227322486767,112122.9,1,-0.6139227322486767,113090.13,3,0.8626516081906646,True,4,True,True
2025-09-22 16:00:00,LOW_OSCILLATION,long,112122.9,0.4709920988486839,112122.9,0,0.0,113090.13,3,0.8626516081906646,True,1,True,True
2025-09-22 20:00:00,LOW_OSCILLATION,long,112650.99,-0.27607391643872814,112339.99,1,-0.27607391643872814,113090.13,1,0.6677408463361973,True,2,True,True
2025-09-23 00:00:00,LOW_OSCILLATION,long,112339.99,0.6677408463361973,112339.99,0,0.0,113090.13,1,0.6677408463361973,True,1,True,True
2025-09-23 04:00:00,LOW_OSCILLATION,long,113090.13,-0.10092834803532318,111655.29,3,-1.2687579367005866,113420.01,6,1.5805072916831808,True,8,True,True
2025-09-23 08:00:00,LOW_OSCILLATION,long,112975.99,-0.08302649084996104,111655.29,2,-1.169009450592123,113420.01,6,1.5805072916831808,True,6,True,True
2025-09-23 12:00:00,LOW_OSCILLATION,long,112882.19,-1.0868853625182224,111655.29,1,-1.0868853625182224,113420.01,6,1.5805072916831808,True,5,True,True
2025-09-23 16:00:00,LOW_OSCILLATION,long,111655.29,0.30765223931621094,111655.29,0,0.0,113420.01,6,1.5805072916831808,True,1,True,True
2025-09-23 20:00:00,LOW_OSCILLATION,long,111998.8,-0.28188694878874276,111683.09,1,-0.28188694878874276,113420.01,4,1.555222012571463,True,2,True,True
2025-09-24 00:00:00,LOW_OSCILLATION,long,111683.09,0.8062545547405584,111683.09,0,0.0,113420.01,4,1.555222012571463,True,1,True,True
2025-09-24 04:00:00,LOW_OSCILLATION,long,112583.54,0.3960792137110033,112583.54,0,0.0,113420.01,3,0.7429771705526413,True,1,True,True
2025-09-24 08:00:00,LOW_OSCILLATION,long,113029.46,0.2804136195997018,113029.46,0,0.0,113420.01,2,0.34552938676340517,True,1,True,True
2025-09-24 12:00:00,LOW_OSCILLATION,long,113346.41,0.06493368426930439,108994.49,8,-3.8394864027894644,109580.01,1,0.5372014677072111,False,0,True,True
2025-09-24 16:00:00,LOW_OSCILLATION,long,113420.01,-0.09963850294140758,108994.49,7,-3.9018864484317977,109580.01,1,0.5372014677072111,False,0,True,True
2025-09-24 20:00:00,LOW_OSCILLATION,long,113307.0,-0.671441305479797,108994.49,6,-3.8060402269939146,109580.01,1,0.5372014677072111,False,0,True,True
2025-09-25 00:00:00,LOW_OSCILLATION,long,112546.21,-0.6925955125454737,108994.49,5,-3.1557881869145135,109580.01,1,0.5372014677072111,False,0,True,True
2025-09-25 04:00:00,LOW_OSCILLATION,long,111766.72,-0.37463745916494745,108994.49,4,-2.4803716168820165,109580.01,1,0.5372014677072111,False,0,True,True
2025-09-25 08:00:00,LOW_OSCILLATION,long,111348.0,0.2090473111326688,108994.49,3,-2.1136526924596715,109580.01,1,0.5372014677072111,False,0,True,True
2025-09-25 12:00:00,LOW_OSCILLATION,long,111580.77,-1.99028022480935,108994.49,2,-2.3178545908941106,109580.01,1,0.5372014677072111,False,0,True,True
2025-09-25 16:00:00,LOW_OSCILLATION,long,109360.0,-0.3342264081931189,108994.49,1,-0.3342264081931189,109580.01,1,0.5372014677072111,True,7,True,True
2025-09-25 20:00:00,LOW_OSCILLATION,long,108994.49,0.5372014677072111,108994.49,0,0.0,109580.01,1,0.5372014677072111,True,1,True,True
2025-09-26 00:00:00,LOW_OSCILLATION,long,109580.01,-0.23726042733523267,109027.78,3,-0.5039514050053435,109643.46,2,0.5647001158787307,False,0,True,True
2025-09-26 04:00:00,LOW_OSCILLATION,long,109320.02,-0.17061833687919567,109027.78,2,-0.2673252346642502,109643.46,2,0.5647001158787307,True,4,True,True
2025-09-26 08:00:00,LOW_OSCILLATION,long,109133.5,-0.09687217948659317,109027.78,1,-0.09687217948659317,109643.46,2,0.5647001158787307,True,2,True,True
2025-09-26 12:00:00,LOW_OSCILLATION,long,109027.78,0.13246165335109847,109027.78,0,0.0,109643.46,2,0.5647001158787307,True,1,True,True
2025-09-26 16:00:00,LOW_OSCILLATION,long,109172.2,0.43166666971995554,109172.2,0,0.0,109643.46,1,0.43166666971995554,True,1,True,True
2025-09-26 20:00:00,LOW_OSCILLATION,long,109643.46,-0.08180150462234805,109310.21,3,-0.30393969690485867,114376.39,16,4.634681426373613,False,0,True,True
2025-09-27 00:00:00,LOW_OSCILLATION,long,109553.77,-0.13013700943382137,109310.21,2,-0.22232005343129466,114376.39,16,4.634681426373613,False,0,True,True
2025-09-27 04:00:00,LOW_OSCILLATION,long,109411.2,-0.09230316457546457,109310.21,1,-0.09230316457546457,114376.39,16,4.634681426373613,True,3,True,True
2025-09-27 08:00:00,LOW_OSCILLATION,long,109310.21,0.08419158649498416,109310.21,0,0.0,114376.39,16,4.634681426373613,True,1,True,True
2025-09-27 12:00:00,LOW_OSCILLATION,long,109402.24,0.02007271514732409,109402.24,0,0.0,114376.39,15,4.546661933064619,True,1,True,True
2025-09-27 16:00:00,LOW_OSCILLATION,long,109424.2,0.19342156488236492,109424.2,0,0.0,114376.39,14,4.52568079090366,True,1,True,True
2025-09-27 20:00:00,LOW_OSCILLATION,long,109635.85,-0.1822852652667953,109369.02,3,-0.24337842047104274,114376.39,10,4.578417178831808,True,4,True,True
2025-09-28 00:00:00,LOW_OSCILLATION,long,109436.0,0.07041558536496004,109369.02,2,-0.061204722394820645,114376.39,10,4.578417178831808,True,3,True,True
2025-09-28 04:00:00,LOW_OSCILLATION,long,109513.06,-0.13152769176570683,109369.02,1,-0.13152769176570683,114376.39,10,4.578417178831808,True,2,True,True
2025-09-28 08:00:00,LOW_OSCILLATION,long,109369.02,0.611608296389589,109369.02,0,0.0,114376.39,10,4.578417178831808,True,1,True,True
2025-09-28 12:00:00,LOW_OSCILLATION,long,110037.93,0.27233336723074747,110037.93,0,0.0,114376.39,9,3.9426950325219736,True,1,True,True
2025-09-28 16:00:00,LOW_OSCILLATION,long,110337.6,1.6552381055959087,110337.6,0,0.0,114376.39,8,3.6603931932541522,True,1,True,True
2025-09-28 20:00:00,LOW_OSCILLATION,long,112163.95,-0.2732072114079455,111857.51,1,-0.2732072114079455,114376.39,6,2.2518648949006685,True,4,True,True
2025-09-29 00:00:00,LOW_OSCILLATION,long,111857.51,0.007545313676303297,111857.51,0,0.0,114376.39,6,2.2518648949006685,True,1,True,True
2025-09-29 04:00:00,LOW_OSCILLATION,long,111865.95,0.2092236288164566,111865.95,0,0.0,114376.39,5,2.244150253048405,True,1,True,True
2025-09-29 08:00:00,LOW_OSCILLATION,long,112100.0,1.5303925066904611,112100.0,0,0.0,114376.39,4,2.0306779661016945,True,1,True,True
2025-09-29 12:00:00,LOW_OSCILLATION,long,113815.57,0.3953589126689748,113815.57,0,0.0,114376.39,3,0.49274453398598483,True,1,True,True
2025-09-29 16:00:00,LOW_OSCILLATION,long,114265.55,0.040615916170712425,113699.23,3,-0.49561744550304704,120836.49,15,6.277316038112139,True,1,True,True
2025-09-29 20:00:00,LOW_OSCILLATION,long,114311.96,0.0563633061667327,113055.01,3,-1.0995787317442651,120836.49,14,6.882914786350478,True,8,True,True
2025-09-30 00:00:00,LOW_OSCILLATION,long,114376.39,-0.5920452638870694,113055.01,2,-1.1552908777764401,120836.49,14,6.882914786350478,True,7,True,True
2025-09-30 04:00:00,LOW_OSCILLATION,long,113699.23,-0.5666001432023781,113055.01,1,-0.5666001432023781,120836.49,14,6.882914786350478,True,3,True,True
2025-09-30 08:00:00,LOW_OSCILLATION,long,113055.01,0.04524346156796478,113055.01,0,0.0,120836.49,14,6.882914786350478,True,1,True,True
2025-09-30 12:00:00,LOW_OSCILLATION,long,113106.16,1.1085426293315959,113106.16,0,0.0,120836.49,13,6.834579124602941,True,1,True,True
2025-09-30 16:00:00,LOW_OSCILLATION,long,114359.99,-0.27200072332990954,114048.93,1,-0.27200072332990954,120836.49,11,5.951445576911605,True,3,True,True
2025-09-30 20:00:00,LOW_OSCILLATION,long,114048.93,0.11222376220452507,114048.93,0,0.0,120836.49,11,5.951445576911605,True,1,True,True
2025-10-01 00:00:00,LOW_OSCILLATION,long,114176.92,0.3171394008526468,114176.92,0,0.0,120836.49,10,5.832676166076302,True,1,True,True
2025-10-01 04:00:00,LOW_OSCILLATION,long,114539.02,1.9648849798086256,114539.02,0,0.0,120836.49,9,5.498100123433919,True,1,True,True
2025-10-01 08:00:00,LOW_OSCILLATION,long,116789.58,0.5429850847995122,116789.58,0,0.0,120836.49,8,3.4651293377371535,True,1,True,True
2025-10-01 12:00:00,LOW_OSCILLATION,long,117423.73,0.01345554258922188,117423.73,0,0.0,120836.49,7,2.9063631346066163,True,1,True,True
2025-10-01 16:00:00,LOW_OSCILLATION,long,117439.53,0.9838765533206805,117439.53,0,0.0,120836.49,6,2.8925183879737992,True,1,True,True
2025-10-01 20:00:00,LOW_OSCILLATION,long,118594.99,0.11720562563393278,118489.76,2,-0.08873056104647463,120836.49,3,1.980534014078525,True,3,True,True
2025-10-02 00:00:00,LOW_OSCILLATION,long,118733.99,-0.2056951004510254,118489.76,1,-0.2056951004510254,120836.49,3,1.980534014078525,True,2,True,True
2025-10-02 04:00:00,LOW_OSCILLATION,long,118489.76,0.23290620218996239,118489.76,0,0.0,120836.49,3,1.980534014078525,True,1,True,True
2025-10-02 08:00:00,LOW_OSCILLATION,long,118765.73,0.9641249205473691,118765.73,0,0.0,120836.49,2,1.7435669363544597,True,1,True,True
2025-10-02 12:00:00,LOW_OSCILLATION,long,119910.78,0.7719989812425592,119910.78,0,0.0,120836.49,1,0.7719989812425592,True,1,True,True
2025-10-02 16:00:00,LOW_OSCILLATION,long,120836.49,-0.2541781874001797,119640.21,3,-0.9899989647167,122660.99,3,2.5248869088410983,True,5,True,True
2025-10-02 20:00:00,LOW_OSCILLATION,long,120529.35,-0.25177270100602583,119640.21,2,-0.7376958392291997,122660.99,3,2.5248869088410983,True,4,True,True
2025-10-03 00:00:00,LOW_OSCILLATION,long,120225.89,-0.4871496480500107,119640.21,1,-0.4871496480500107,122660.99,3,2.5248869088410983,True,2,True,True
2025-10-03 04:00:00,LOW_OSCILLATION,long,119640.21,0.5803149292365782,119640.21,0,0.0,122660.99,3,2.5248869088410983,True,1,True,True
2025-10-03 08:00:00,LOW_OSCILLATION,long,120334.5,1.598502507593419,120334.5,0,0.0,122660.99,2,1.9333524467214351,True,1,True,True
2025-10-03 12:00:00,LOW_OSCILLATION,long,122258.05,0.32958156947538614,121791.31,6,-0.38176627224138227,124713.63,4,2.399448696298617,True,8,True,True
2025-10-03 16:00:00,LOW_OSCILLATION,long,122660.99,-0.34973629350293456,121791.31,5,-0.7090110718982519,124713.63,4,2.399448696298617,True,8,True,True
2025-10-03 20:00:00,LOW_OSCILLATION,long,122232.0,0.009809215262783264,121973.26,3,-0.21167942928202538,124713.63,5,2.2466973498945673,True,1,True,True
2025-10-04 00:00:00,LOW_OSCILLATION,long,122243.99,0.0655165133271554,121791.31,3,-0.3703085934940504,124713.63,4,2.399448696298617,True,5,True,True
2025-10-04 04:00:00,LOW_OSCILLATION,long,122324.08,-0.2867955352699215,121791.31,2,-0.4355397563586859,124713.63,4,2.399448696298617,True,4,True,True
2025-10-04 08:00:00,LOW_OSCILLATION,long,121973.26,-0.14917203983889346,121791.31,1,-0.14917203983889346,124713.63,4,2.399448696298617,True,3,True,True
2025-10-04 12:00:00,LOW_OSCILLATION,long,121791.31,0.13789161147868623,121791.31,0,0.0,124713.63,4,2.399448696298617,True,1,True,True
2025-10-04 16:00:00,LOW_OSCILLATION,long,121959.25,0.3540116883303235,121959.25,0,0.0,124713.63,3,2.2584428815362543,True,1,True,True
2025-10-04 20:00:00,LOW_OSCILLATION,long,122391.0,1.1317989067823624,122391.0,0,0.0,124713.63,2,1.8977130671372935,True,1,True,True
2025-10-05 00:00:00,LOW_OSCILLATION,long,123776.22,0.7573425654782506,122591.79,4,-0.9569124020752997,125410.81,6,2.2995177735801104,True,8,True,True
2025-10-05 04:00:00,LOW_OSCILLATION,long,124713.63,-1.0014863652032302,122591.79,3,-1.7013697700884907,125410.81,6,2.2995177735801104,True,8,True,True
2025-10-05 08:00:00,LOW_OSCILLATION,long,123464.64,-0.5357566344501561,122591.79,2,-0.7069635484297413,125410.81,6,2.2995177735801104,True,3,True,True
2025-10-05 12:00:00,LOW_OSCILLATION,long,122803.17,-0.17212910709064322,122591.79,1,-0.17212910709064322,125410.81,6,2.2995177735801104,True,2,True,True
2025-10-05 16:00:00,LOW_OSCILLATION,long,122591.79,0.7264107979824783,122591.79,0,0.0,125410.81,6,2.2995177735801104,True,1,True,True
2025-10-05 20:00:00,LOW_OSCILLATION,long,123482.31,0.2889320745619343,123390.47,2,-0.07437502586402579,125410.81,3,1.6373549756314214,True,3,True,True
2025-10-06 00:00:00,LOW_OSCILLATION,long,123839.09,-0.3622604138967715,123390.47,1,-0.3622604138967715,125410.81,3,1.6373549756314214,True,2,True,True
2025-10-06 04:00:00,LOW_OSCILLATION,long,123390.47,0.6682282675477279,123390.47,0,0.0,125410.81,3,1.6373549756314214,True,1,True,True
2025-10-06 08:00:00,LOW_OSCILLATION,long,124215.0,0.6319687638368957,124215.0,0,0.0,125410.81,2,0.9626937165398685,True,1,True,True
2025-10-06 12:00:00,LOW_OSCILLATION,long,125000.0,0.32864799999999816,121332.95,8,-2.9336400000000022,123450.0,5,1.7448269410741295,False,0,True,True
2025-10-06 16:00:00,LOW_OSCILLATION,long,125410.81,-0.5998446226445744,121332.95,7,-3.251601676123454,123450.0,5,1.7448269410741295,False,0,True,True
2025-10-09 20:00:00,HIGH_OSCILLATION,short,121662.4,0.5230786175515191,121662.4,0,0.0,110384.61,8,9.269741514222959,True,1,True,True
2025-10-10 00:00:00,HIGH_OSCILLATION,short,121026.01,0.07763620398622731,121554.55,2,0.43671604145258375,110384.61,5,9.189240550847337,True,3,True,True
2025-10-10 04:00:00,HIGH_OSCILLATION,short,120932.05,-0.5147518792578145,121554.55,1,0.5147518792578145,110384.61,5,9.189240550847337,True,2,True,True
2025-10-10 08:00:00,HIGH_OSCILLATION,short,121554.55,2.085952356370047,121554.55,0,0.0,110384.61,5,9.189240550847337,True,1,True,True
2025-10-11 08:00:00,HIGH_OSCILLATION,short,112280.0,0.433558959743501,112280.0,0,0.0,110644.4,3,1.4567153544709706,True,1,True,True
2025-10-11 12:00:00,HIGH_OSCILLATION,short,111793.2,0.5500245095408303,111793.2,0,0.0,110644.4,2,1.0276116973125404,True,1,True,True
2025-10-11 16:00:00,HIGH_OSCILLATION,short,111178.31,0.48022856256764784,111525.2,3,0.31201229808224235,111525.2,0,0.0,True,1,True,False
2025-10-11 20:00:00,HIGH_OSCILLATION,short,110644.4,-0.028559963269723383,115399.67,8,4.297795460050399,114180.0,1,1.0569094348363373,False,0,True,True
2025-10-12 00:00:00,HIGH_OSCILLATION,short,110676.0,-0.7672846868336379,115792.84,10,4.623260688857563,108194.28,19,6.562201946165236,False,0,False,True
2025-10-12 04:00:00,HIGH_OSCILLATION,short,111525.2,-0.28976410712556755,115792.84,9,3.826614971324866,105633.75,21,8.773504475751693,False,0,False,True
2025-10-12 08:00:00,HIGH_OSCILLATION,short,111848.36,-1.206848272071219,115792.84,8,3.526631950615991,105633.75,21,8.773504475751693,False,0,False,True
2025-10-12 16:00:00,HIGH_OSCILLATION,short,114342.28,-0.5391881288356364,115792.84,6,1.2686121004408848,105633.75,21,8.773504475751693,True,4,True,True
2025-10-12 20:00:00,HIGH_OSCILLATION,short,114958.8,0.11976464611670232,115792.84,5,0.7255120965076128,105633.75,21,8.773504475751693,True,3,True,True
2025-10-13 00:00:00,HIGH_OSCILLATION,short,114821.12,-0.5038707164674957,115792.84,4,0.8462902992062794,105633.75,21,8.773504475751693,True,2,True,True
2025-10-13 04:00:00,HIGH_OSCILLATION,short,115399.67,1.0569094348363373,115792.84,3,0.34070288069281157,105633.75,21,8.773504475751693,True,1,True,True
2025-10-13 08:00:00,HIGH_OSCILLATION,short,114180.0,-0.11569451742862658,115792.84,2,1.4125416009809042,105633.75,21,8.773504475751693,True,4,True,True
