时间,开盘价,最高价,最低价,收盘价,成交量,信号类型,置信度,描述,张力,加速度,DXY燃料
2025-08-19 20:00:00,113132.49,113589.48,112732.58,112872.94,2625.5971,BEARISH_SINGULARITY,0.7,奇点看空,0.776455352792296,-0.24964201011553044,0.05058366083000685
2025-08-20 00:00:00,112872.95,113636.13,112566.01,113525.91,3116.70576,BEARISH_SINGULARITY,0.7,奇点看空,0.5888154581342092,-0.18537913685275098,0.0926272133600955
2025-08-20 04:00:00,113525.9,113837.93,113432.0,113490.13,1367.41482,BEARISH_SINGULARITY,0.7,奇点看空,0.46181257358966926,-0.1329657519342043,0.0926272133600955
2025-08-20 08:00:00,113490.14,114016.77,113060.08,113666.68,2352.50644,BEARISH_SINGULARITY,0.7,奇点看空,0.410808011857256,-0.10744367495454232,0.0926272133600955
2025-08-20 12:00:00,113666.69,114326.35,112380.0,113353.94,4605.43198,BEARISH_SINGULARITY,0.7,奇点看空,0.4610508304582983,-0.12317488918967734,0.0926272133600955
2025-08-20 16:00:00,113353.94,114444.0,113264.01,114276.66,2624.00614,BEARISH_SINGULARITY,0.7,奇点看空,0.507319939140054,-0.1459803107327296,0.0926272133600955
2025-08-20 20:00:00,114276.66,114615.38,114000.0,114271.24,1570.2768,BEARISH_SINGULARITY,0.7,奇点看空,0.6087008170529308,-0.1889624724581992,0.0926272133600955
2025-08-21 00:00:00,114271.23,114821.76,113906.01,113954.62,1626.72781,BEARISH_SINGULARITY,0.7,奇点看空,0.7375359013352162,-0.24048160559728032,-0.21156689211525573
2025-08-21 04:00:00,113954.62,114033.84,113582.43,113896.03,1612.36321,BEARISH_SINGULARITY,0.7,奇点看空,0.833616105999059,-0.2791557462712454,-0.21156689211525573
2025-08-21 08:00:00,113896.03,113990.0,113000.0,113148.66,1509.65106,BEARISH_SINGULARITY,0.7,奇点看空,0.9081441169611252,-0.30423984600468645,-0.21156689211525573
2025-08-21 12:00:00,113148.65,113995.11,112608.64,112792.08,2521.11028,BEARISH_SINGULARITY,0.7,奇点看空,0.9120268408725936,-0.30192388864614306,-0.21156689211525573
2025-08-21 16:00:00,112792.08,112969.47,112015.67,112193.71,2468.80417,BEARISH_SINGULARITY,0.7,奇点看空,0.8620255740514035,-0.2765842843102989,-0.21156689211525573
2025-08-21 20:00:00,112193.71,112870.94,112067.46,112500.0,1101.03582,BEARISH_SINGULARITY,0.7,奇点看空,0.7364675051680669,-0.22572207063437721,-0.21156689211525573
2025-08-22 00:00:00,112500.0,113525.0,112335.6,112929.24,1610.19525,BEARISH_SINGULARITY,0.9,强奇点看空,0.5865217625946999,-0.16379453132843014,0.8976858148979668
2025-08-22 04:00:00,112929.24,113394.76,112708.81,113094.83,1656.2572,BEARISH_SINGULARITY,0.9,强奇点看空,0.47626063505374483,-0.10960502419141793,0.8976858148979668
2025-08-22 08:00:00,113094.83,113319.3,112177.27,112320.0,1932.43574,BEARISH_SINGULARITY,0.9,强奇点看空,0.4755127301481178,-0.08475089545827807,0.8976858148979668
2025-08-22 16:00:00,116370.75,117429.05,116116.0,116655.79,4307.94644,BEARISH_SINGULARITY,0.9,强奇点看空,0.37539392331725624,-0.029390683324558853,0.8976858148979668
2025-08-22 20:00:00,116655.79,117174.43,116550.96,116935.99,2115.99447,BEARISH_SINGULARITY,0.9,强奇点看空,0.5752278625736287,-0.06834023388218208,0.8976858148979668
2025-08-23 00:00:00,116936.0,117030.0,115458.2,115568.77,2647.58419,BEARISH_SINGULARITY,0.9,强奇点看空,0.9268175501566248,-0.14684560986767442,0.8976858148979668
2025-08-23 04:00:00,115568.77,116034.53,115551.2,115799.47,2258.18362,BEARISH_SINGULARITY,0.9,强奇点看空,1.2125810926356646,-0.21714929837201147,0.8976858148979668
2025-08-23 08:00:00,115799.46,115861.8,115223.43,115310.13,1313.89391,BEARISH_SINGULARITY,0.9,强奇点看空,1.4427621705787668,-0.27543367516258865,0.8976858148979668
2025-08-23 12:00:00,115310.13,115486.97,114560.0,114812.87,3027.56166,BEARISH_SINGULARITY,0.9,强奇点看空,1.5877212929742177,-0.31301745941922676,0.8976858148979668
2025-08-23 16:00:00,114812.88,115190.74,114684.11,115133.91,1105.55067,BEARISH_SINGULARITY,0.9,强奇点看空,1.6046830697486965,-0.3205047984597258,0.8976858148979668
2025-08-23 20:00:00,115133.92,115454.12,115001.88,115438.05,976.58792,BEARISH_SINGULARITY,0.9,强奇点看空,1.5274223807982203,-0.30353121503520586,0.8976858148979668
2025-08-24 00:00:00,115438.06,115666.68,114934.21,115036.0,1995.92433,BEARISH_SINGULARITY,0.9,强奇点看空,1.4171949325607343,-0.2739517230817716,0.8976858148979668
2025-08-24 04:00:00,115036.01,115283.21,114846.14,114888.19,1715.6873,BEARISH_SINGULARITY,0.9,强奇点看空,1.280175098027036,-0.23559120521243493,0.8976858148979668
2025-08-24 08:00:00,114888.19,115060.99,114600.0,114730.22,2223.47925,BEARISH_SINGULARITY,0.9,强奇点看空,1.139269864959213,-0.19501333000176202,0.8976858148979668
2025-08-24 12:00:00,114730.22,114869.41,114350.57,114400.0,2662.01905,BEARISH_SINGULARITY,0.9,强奇点看空,1.0192522022452877,-0.1588512722417761,0.8976858148979668
2025-08-24 16:00:00,114400.01,114917.1,110680.0,112600.0,8322.01988,BEARISH_SINGULARITY,0.9,强奇点看空,0.9794101648156004,-0.13846713470859928,0.8976858148979668
2025-08-24 20:00:00,112600.0,113692.97,111632.85,113493.59,4256.85481,BEARISH_SINGULARITY,0.9,强奇点看空,0.8821901327914369,-0.11452837420845341,0.8976858148979668
2025-08-25 00:00:00,113493.59,113667.28,112159.0,112916.84,2384.9729,BEARISH_SINGULARITY,0.7,奇点看空,0.8172971586939266,-0.09972940246789874,-0.7580063088126419
2025-08-25 04:00:00,112916.84,113059.52,111284.05,111511.55,4054.02521,BEARISH_SINGULARITY,0.7,奇点看空,0.8016967615958734,-0.09634034068899311,-0.7580063088126419
2025-08-25 08:00:00,111511.56,111850.13,110929.48,111214.97,4028.25788,BEARISH_SINGULARITY,0.7,奇点看空,0.7620401801966074,-0.0933159019842894,-0.7580063088126419
2025-08-25 12:00:00,111214.97,112580.0,110588.0,112200.64,4593.3206,BEARISH_SINGULARITY,0.7,奇点看空,0.6609391580152648,-0.08426799789019368,-0.7580063088126419
2025-08-25 16:00:00,112200.65,112937.26,110655.01,110716.13,3109.40411,BEARISH_SINGULARITY,0.7,奇点看空,0.6142846639661592,-0.08336445843260076,-0.7580063088126419
2025-08-25 20:00:00,110716.13,111092.54,109274.1,110111.98,7012.81309,BEARISH_SINGULARITY,0.7,奇点看空,0.5609428581367973,-0.0821516475947367,-0.7580063088126419
2025-08-26 00:00:00,110111.98,110111.98,108666.66,109879.56,4155.39206,BEARISH_SINGULARITY,0.7,奇点看空,0.48467497602231213,-0.0779052821788151,0.026438210824464303
2025-08-26 04:00:00,109879.57,110547.31,109765.93,110303.2,1910.05232,BEARISH_SINGULARITY,0.7,奇点看空,0.3730260532710244,-0.06886355581986242,0.026438210824464303
2025-08-26 20:00:00,111116.03,112371.0,110918.26,111763.22,2426.69707,OSCILLATION,0.8,系统平衡,-0.12614988532183996,-0.014206893171607948,0.026438210824464303
2025-08-27 00:00:00,111763.22,111825.16,110918.26,111418.15,2172.27313,BULLISH_SINGULARITY,0.6,奇点看涨,-0.37740664831241866,0.029888342082154185,-0.07650371027249336
2025-08-27 04:00:00,111418.15,111737.26,110622.5,110725.18,1809.80294,BULLISH_SINGULARITY,0.6,奇点看涨,-0.48887008504214857,0.06280750704110785,-0.07650371027249336
2025-08-27 08:00:00,110725.19,111374.45,110345.42,111322.07,1594.26753,BULLISH_SINGULARITY,0.6,奇点看涨,-0.4356861240842064,0.07652506945040444,-0.07650371027249336
2025-08-27 20:00:00,112080.68,112452.05,110921.79,111262.01,2603.73903,OSCILLATION,0.8,系统平衡,0.18827236340032266,0.01672687939438544,-0.07650371027249336
2025-08-28 00:00:00,111262.01,112042.04,110862.42,112000.01,1203.77782,BEARISH_SINGULARITY,0.9,强奇点看空,0.425120726053775,-0.03307330671520714,0.5477121377377486
2025-08-28 04:00:00,112000.0,113360.0,111945.07,113114.11,2481.91862,BEARISH_SINGULARITY,0.9,强奇点看空,0.5769941844199195,-0.07571269372401446,0.5477121377377486
2025-08-28 08:00:00,113114.11,113351.51,112826.22,112909.18,1419.04336,BEARISH_SINGULARITY,0.9,强奇点看空,0.6100033265702685,-0.10787853838120703,0.5477121377377486
2025-08-28 12:00:00,112909.18,113485.9,112391.56,112678.53,3088.9335,BEARISH_SINGULARITY,0.9,强奇点看空,0.6199666327898934,-0.13131120897144255,0.5477121377377486
2025-08-28 16:00:00,112678.53,113186.56,111901.35,111901.36,1813.29699,BEARISH_SINGULARITY,0.9,强奇点看空,0.5885869345919705,-0.145216519621986,0.5477121377377486
2025-08-28 20:00:00,111901.36,112575.98,111872.06,112566.9,1097.30715,BEARISH_SINGULARITY,0.9,强奇点看空,0.5175099800723081,-0.150363827117581,0.5477121377377486
2025-08-29 16:00:00,108386.23,108832.0,107934.24,108212.01,2605.64538,OSCILLATION,0.8,系统平衡,-0.37591900498792663,-0.004285345919304795,-0.3457639667035008
2025-08-29 20:00:00,108212.01,108549.99,107463.9,108377.4,3013.0964,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5193457953201521,0.04238630139447924,-0.3457639667035008
2025-08-30 00:00:00,108377.4,108436.21,107350.1,108436.2,3244.13736,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6209978689243038,0.08651344708372616,-0.3457639667035008
2025-08-30 04:00:00,108436.21,108697.28,108120.0,108524.26,3052.32523,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6771788008657534,0.1196821754601336,-0.3457639667035008
2025-08-30 08:00:00,108524.26,108777.43,108400.0,108680.01,1416.9539,BULLISH_SINGULARITY,0.6,奇点看涨,-0.669621958054755,0.14020959493287877,-0.3457639667035008
2025-08-30 12:00:00,108680.01,108926.15,108190.52,108869.98,1540.53972,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6675357526780393,0.14540116689238003,-0.3457639667035008
2025-08-30 16:00:00,108869.98,108900.0,108625.46,108828.33,677.58629,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6745287000733876,0.139263893858516,-0.3457639667035008
2025-08-30 20:00:00,108828.32,108838.27,108468.77,108816.33,776.84909,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6900233786785129,0.12344121427530264,-0.3457639667035008
2025-08-31 00:00:00,108816.33,109480.02,108801.35,109223.84,1756.83146,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6741534640912399,0.10449184613402895,-0.3457639667035008
2025-08-31 04:00:00,109223.84,109231.41,108523.49,108708.26,1177.25929,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6645895780353199,0.08441783338948372,-0.3457639667035008
2025-08-31 08:00:00,108708.25,109100.0,108303.21,108389.76,1590.89462,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5370352929131312,0.06346673779962542,-0.3457639667035008
2025-08-31 12:00:00,108389.77,108858.43,108191.29,108818.69,2441.88905,BULLISH_SINGULARITY,0.6,奇点看涨,-0.36153214868419437,0.03658504533145979,-0.3457639667035008
2025-08-31 16:00:00,108818.69,109237.51,108555.0,108930.0,1232.50315,OSCILLATION,0.8,系统平衡,-0.2235134636859234,0.010220745364932948,-0.3457639667035008
2025-08-31 20:00:00,108930.0,109230.0,108076.93,108246.35,1290.13839,OSCILLATION,0.8,系统平衡,-0.1455188277467553,-0.014036307345001858,-0.3457639667035008
2025-09-01 12:00:00,108782.89,109520.0,108566.0,108784.33,2266.34513,OSCILLATION,0.8,系统平衡,-0.33425003908600165,-0.013298437798362706,-0.3457639667035008
2025-09-01 16:00:00,108784.33,109329.65,108391.3,109217.64,1553.15049,OSCILLATION,0.8,系统平衡,-0.4054723757256651,0.002114268698119981,-0.3457639667035008
2025-09-01 20:00:00,109217.65,109442.95,107459.49,109237.42,3012.30155,OSCILLATION,0.8,系统平衡,-0.47371423241295346,0.018542745134662364,-0.3457639667035008
2025-09-02 00:00:00,109237.43,110623.97,108883.8,110322.18,3166.02008,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5043953814843573,0.030635924399857517,-0.43090088032071056
2025-09-02 04:00:00,110322.19,110610.5,110000.0,110233.92,1952.71608,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5207139604407995,0.042667571975676055,-0.43090088032071056
2025-09-02 08:00:00,110233.91,110711.1,109563.87,109733.34,2462.01591,BULLISH_SINGULARITY,0.6,奇点看涨,-0.4640005714284185,0.04412116739455291,-0.43090088032071056
2025-09-02 20:00:00,110806.01,111538.17,110716.77,111240.01,1575.41195,OSCILLATION,0.8,系统平衡,-0.03800358621655591,0.01411472019315102,-0.43090088032071056
2025-09-03 00:00:00,111240.01,111782.21,110892.14,111054.01,2263.61693,OSCILLATION,0.8,系统平衡,0.10754436431920743,-0.0006601110116458142,0.5278052750243878
2025-09-03 04:00:00,111054.0,111151.99,110528.71,111099.88,1539.69973,OSCILLATION,0.8,系统平衡,0.244915275599317,-0.016785433948544093,0.5278052750243878
2025-09-03 12:00:00,111437.77,112500.0,111031.61,112222.74,3550.00487,BEARISH_SINGULARITY,0.9,强奇点看空,0.41266144567673313,-0.03419782414067718,0.5278052750243878
2025-09-03 16:00:00,112222.73,112575.27,111686.24,112193.74,1957.30873,BEARISH_SINGULARITY,0.9,强奇点看空,0.4229221088423481,-0.03271374426862833,0.5278052750243878
2025-09-03 20:00:00,112193.74,112250.0,111613.98,111705.71,948.2535,BEARISH_SINGULARITY,0.9,强奇点看空,0.4916138912599515,-0.028086656888439365,0.5278052750243878
2025-09-04 00:00:00,111705.72,112180.0,111136.0,111148.97,1484.75903,BEARISH_SINGULARITY,0.7,奇点看空,0.6135450319471839,-0.031218797985546276,-0.34859769661808254
2025-09-04 04:00:00,111148.97,111318.84,110279.68,110463.36,2293.72804,BEARISH_SINGULARITY,0.7,奇点看空,0.7725714818745884,-0.0405791178313607,-0.34859769661808254
2025-09-04 08:00:00,110463.36,111154.93,110415.72,110810.0,1251.00126,BEARISH_SINGULARITY,0.7,奇点看空,0.9156161548144712,-0.05716428640890525,-0.34859769661808254
2025-09-04 12:00:00,110810.0,111123.99,109329.12,109510.31,3057.95062,BEARISH_SINGULARITY,0.7,奇点看空,0.9709678580906871,-0.06847712096634673,-0.34859769661808254
2025-09-04 16:00:00,109510.32,110218.39,109363.26,109799.99,2124.63495,BEARISH_SINGULARITY,0.7,奇点看空,1.0023477315365754,-0.07910105984318905,-0.34859769661808254
2025-09-04 20:00:00,109800.0,111765.31,109755.59,110730.87,1991.06146,BEARISH_SINGULARITY,0.7,奇点看空,0.9577506340761792,-0.07578929068252582,-0.34859769661808254
2025-09-05 00:00:00,110730.87,111482.09,110435.75,111311.77,1665.5758,BEARISH_SINGULARITY,0.9,强奇点看空,0.8178938861902962,-0.062401896684786906,0.7188476720878467
2025-09-05 04:00:00,111311.78,112999.0,111144.51,112954.32,3481.17531,BEARISH_SINGULARITY,0.9,强奇点看空,0.6150884416309799,-0.04378579082004186,0.7188476720878467
2025-09-05 08:00:00,112954.32,112985.0,112131.02,112354.0,1956.82884,OSCILLATION,0.8,系统平衡,0.40455883935174675,-0.015138163877823074,0.7188476720878467
2025-09-05 12:00:00,112354.0,113384.62,110286.91,110716.82,9805.88987,OSCILLATION,0.8,系统平衡,0.32061842388601974,0.0025598679659099843,0.7188476720878467
2025-09-05 16:00:00,110716.82,111627.51,110206.96,111614.54,2167.09419,OSCILLATION,0.8,系统平衡,0.38723456885333407,0.0029978306204785365,0.7188476720878467
2025-09-05 20:00:00,111614.54,111700.0,110375.6,110659.99,2510.84487,OSCILLATION,0.8,系统平衡,0.447911010258487,-0.002499274630105297,0.7188476720878467
2025-09-06 04:00:00,111082.23,111082.23,110687.69,110825.6,687.98406,BEARISH_SINGULARITY,0.9,强奇点看空,0.6753725573005069,-0.03734171414251461,0.7188476720878467
2025-09-06 08:00:00,110825.59,110968.0,110675.58,110781.02,621.90211,BEARISH_SINGULARITY,0.9,强奇点看空,0.7691169237974358,-0.057096074963428334,0.7188476720878467
2025-09-06 12:00:00,110781.03,110999.83,110358.11,110384.15,886.00942,BEARISH_SINGULARITY,0.9,强奇点看空,0.7987782100722204,-0.0764539022012154,0.7188476720878467
2025-09-06 16:00:00,110384.16,110402.0,109977.0,110038.41,1391.66059,BEARISH_SINGULARITY,0.9,强奇点看空,0.7653844551175243,-0.09046517045888958,0.7188476720878467
2025-09-06 20:00:00,110038.42,110282.82,110034.44,110187.97,612.56061,BEARISH_SINGULARITY,0.9,强奇点看空,0.6608895870753241,-0.0953253261332404,0.7188476720878467
2025-09-07 00:00:00,110187.98,110733.12,110180.0,110629.15,948.63792,BEARISH_SINGULARITY,0.9,强奇点看空,0.4664956719057319,-0.08845451796761644,0.7188476720878467
2025-09-07 12:00:00,111292.12,111412.0,111042.6,111329.99,837.52385,OSCILLATION,0.8,系统平衡,-0.28860415347931295,-0.012424641192327945,0.7188476720878467
2025-09-07 16:00:00,111329.99,111371.35,110861.2,111259.99,940.48526,OSCILLATION,0.8,系统平衡,-0.46628982200525054,0.013381366221615343,0.7188476720878467
2025-09-07 20:00:00,111259.99,111600.0,111001.45,111137.34,867.49224,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.5701648749441235,0.03162194426349274,0.7188476720878467
2025-09-08 00:00:00,111137.35,111372.0,110621.78,111052.11,1701.47085,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5944956516936362,0.04191081336591951,-0.48926480080949875
2025-09-08 04:00:00,111052.11,111609.04,110899.69,111280.39,1330.12513,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5164914287759803,0.04535084137650114,-0.48926480080949875
2025-09-08 08:00:00,111280.4,112186.98,111252.9,112052.43,2723.68786,BULLISH_SINGULARITY,0.6,奇点看涨,-0.4999509932407242,0.038563244038478495,-0.48926480080949875
2025-09-08 12:00:00,112052.43,112924.37,111877.64,112631.75,3018.22348,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5226490900794665,0.0353805927273001,-0.48926480080949875
2025-09-08 16:00:00,112631.74,112670.06,111978.67,112097.31,1681.81458,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5796915985643636,0.0362116750939363,-0.48926480080949875
2025-09-08 20:00:00,112097.31,112512.71,111896.0,112065.23,1127.08021,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5836889394002911,0.039569010653660475,-0.48926480080949875
2025-09-09 00:00:00,112065.23,112104.41,111111.0,111708.0,2091.77038,BULLISH_SINGULARITY,0.6,奇点看涨,-0.588157017588442,0.04425743540594829,-0.06936481166327346
2025-09-09 04:00:00,111708.01,113293.29,111624.12,112991.11,2906.5944,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5646603079419209,0.05015250443149122,-0.06936481166327346
2025-09-09 08:00:00,112991.11,113176.51,112403.91,112433.59,1848.92022,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5511018643539668,0.06118919127279987,-0.06936481166327346
2025-09-09 12:00:00,112433.59,112950.0,110766.66,110880.76,4662.13241,BULLISH_SINGULARITY,0.6,奇点看涨,-0.49266281821515456,0.06609296760089645,-0.06936481166327346
2025-09-09 16:00:00,110880.76,111388.04,110788.0,111301.53,2121.49527,BULLISH_SINGULARITY,0.6,奇点看涨,-0.38230116791989904,0.06284243516980653,-0.06936481166327346
2025-09-11 04:00:00,114400.01,114459.65,113957.2,114083.58,1954.14285,OSCILLATION,0.8,系统平衡,-0.0623331380655179,0.014891443458241449,0.11100232078213425
2025-09-11 08:00:00,114083.58,114200.0,113776.0,113999.99,1512.60333,OSCILLATION,0.8,系统平衡,0.008578430435428901,-0.01276009563854108,0.11100232078213425
2025-09-12 20:00:00,116632.51,116632.51,115752.68,116029.42,2125.91492,OSCILLATION,0.8,系统平衡,-0.45253435757567734,-0.00529277055687466,-0.22676144490919067
2025-09-13 00:00:00,116029.41,116298.78,115576.26,115957.0,2254.31226,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5714236929496828,0.024772714479745606,-0.22676144490919067
2025-09-13 04:00:00,115957.0,115957.01,115657.81,115778.71,1062.2047,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6425717424542863,0.050435215436895886,-0.22676144490919067
2025-09-13 08:00:00,115778.72,116166.71,115767.33,115974.11,1228.90503,BULLISH_SINGULARITY,0.6,奇点看涨,-0.673801527633142,0.07088215408648835,-0.22676144490919067
2025-09-13 12:00:00,115974.11,116060.0,115603.98,115768.68,1373.33567,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6627223965149459,0.08794184152314055,-0.22676144490919067
2025-09-13 16:00:00,115768.68,115817.37,115127.27,115797.12,1589.96184,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5488835441853271,0.09824762716258739,-0.22676144490919067
2025-09-13 20:00:00,115797.12,115991.29,115797.11,115918.29,760.68444,BULLISH_SINGULARITY,0.6,奇点看涨,-0.39607320055598727,0.09976106492463588,-0.22676144490919067
2025-09-17 08:00:00,117162.48,117189.86,116253.27,116258.13,1655.0881,OSCILLATION,0.8,系统平衡,-0.13201880962740137,0.004944906911153735,-0.3654630341412578
2025-09-18 16:00:00,117583.56,117900.0,117196.33,117450.21,1828.6235,LOW_OSCILLATION,0.6,低位震荡,-0.7440952422939239,0.002290979836350737,-0.39462516107266726
2025-09-18 20:00:00,117450.21,117657.17,116612.03,117073.53,1375.21725,BULLISH_SINGULARITY,0.6,奇点看涨,-0.9255879397032817,0.03079102356044383,-0.39462516107266726
2025-09-19 00:00:00,117073.53,117459.99,116871.61,116977.58,1326.38784,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.0296252487301318,0.05800131795535424,0.3133477898420416
2025-09-19 04:00:00,116977.58,117100.0,116633.86,116909.97,1538.09106,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.0322764945358072,0.08350798495624068,0.3133477898420416
2025-09-19 08:00:00,116909.98,117090.36,116300.0,116394.72,1243.82831,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.0134817324101468,0.09858368295631592,0.3133477898420416
2025-09-19 12:00:00,116394.72,116529.08,115464.19,115884.03,2657.87565,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.9104344947536819,0.10410858649831778,0.3133477898420416
2025-09-19 16:00:00,115884.03,116136.0,115112.58,115125.12,1413.65495,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.7725708657582301,0.09896729744802912,0.3133477898420416
2025-09-19 20:00:00,115125.13,115657.28,115100.0,115632.38,812.25284,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.580003196291757,0.08486444899953927,0.3133477898420416
2025-09-20 00:00:00,115632.39,115730.41,115408.47,115445.0,717.06298,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.47475523309912754,0.07463570469600178,0.3133477898420416
2025-09-20 04:00:00,115445.0,115985.2,115409.08,115968.56,759.46126,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.4205284668150632,0.06198185026735217,0.3133477898420416
2025-09-20 08:00:00,115968.56,115968.57,115664.11,115894.06,793.04586,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.5210422313798813,0.05576270751432394,0.3133477898420416
2025-09-20 12:00:00,115894.05,116121.81,115804.47,115986.69,836.91424,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.6774114224573429,0.055896324942404374,0.3133477898420416
2025-09-20 16:00:00,115986.7,116079.46,115698.08,115702.0,898.20806,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.8616472359747819,0.06555086086863265,0.3133477898420416
2025-09-20 20:00:00,115702.0,115944.7,115603.42,115685.63,670.23512,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.0071438738308809,0.07864114216348,0.3133477898420416
2025-09-21 00:00:00,115685.63,115732.94,115441.83,115669.41,919.05922,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.1085198325604184,0.09530128036097779,0.3133477898420416
2025-09-21 04:00:00,115669.42,115815.98,115487.56,115815.97,806.9398,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.1687290433067827,0.10764809629028826,0.3133477898420416
2025-09-21 08:00:00,115815.98,115819.06,115329.03,115603.45,786.85295,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.1348834013693032,0.12196422575768473,0.3133477898420416
2025-09-21 12:00:00,115603.45,115747.23,115473.19,115531.61,671.3204,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.985699175323598,0.1231190556132652,0.3133477898420416
2025-09-21 16:00:00,115531.62,115665.52,115209.02,115480.05,781.11646,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.7850715022327726,0.11140429732079937,0.3133477898420416
2025-09-21 20:00:00,115480.05,115545.43,115188.0,115232.29,546.23336,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.5681166446083225,0.09208144354068393,0.3133477898420416
2025-09-22 00:00:00,115232.29,115379.25,114150.0,114649.89,3078.59053,BULLISH_SINGULARITY,0.8,强奇点看涨,-0.4149541914165924,0.06514386109545756,0.07371356207951425
2025-09-22 12:00:00,112876.97,113432.76,112380.0,112815.5,3313.50245,OSCILLATION,0.8,系统平衡,-0.022389055894894136,0.010957568607879442,0.07371356207951425
2025-09-22 16:00:00,112815.5,112888.0,111936.4,112122.9,2731.51753,OSCILLATION,0.8,系统平衡,-0.030529794025182765,0.012210381087267241,0.07371356207951425
2025-09-22 20:00:00,112122.9,112977.41,111975.28,112650.99,1315.06971,OSCILLATION,0.8,系统平衡,-0.07412039714906747,0.014426182901997708,0.07371356207951425
2025-09-23 08:00:00,113090.13,113281.5,112683.33,112975.99,1814.57634,BULLISH_SINGULARITY,0.8,强奇点看涨,-0.39203277026241334,0.04653984362723185,0.18196618353269628
2025-09-23 12:00:00,112975.99,113290.5,112496.61,112882.19,1948.83266,BULLISH_SINGULARITY,0.8,强奇点看涨,-0.4547780211713586,0.05479351251042858,0.18196618353269628
2025-09-23 16:00:00,112882.2,112958.58,111540.2,111655.29,2394.18192,BULLISH_SINGULARITY,0.8,强奇点看涨,-0.4677320761602855,0.05639414612764615,0.18196618353269628
2025-09-23 20:00:00,111655.29,112220.54,111458.73,111998.8,1240.81718,BULLISH_SINGULARITY,0.8,强奇点看涨,-0.4021332972695773,0.0467757310728103,0.18196618353269628
2025-09-24 12:00:00,113029.45,113890.0,112808.0,113346.41,2535.05067,OSCILLATION,0.8,系统平衡,-0.236348702675475,0.019122287240680505,-0.6118787027623548
2025-09-24 16:00:00,113346.4,113940.0,113163.21,113420.01,1318.69585,OSCILLATION,0.8,系统平衡,-0.1922032956583556,0.01733695152645702,-0.6118787027623548
2025-09-24 20:00:00,113420.0,113647.58,113204.71,113307.0,1194.06148,OSCILLATION,0.8,系统平衡,-0.1095724257479099,0.0136361514567222,-0.6118787027623548
2025-09-25 00:00:00,113307.01,113510.23,112214.74,112546.21,3049.61418,OSCILLATION,0.8,系统平衡,0.011121088237951942,0.005764863739361982,0.15503794925239064
2025-09-25 04:00:00,112546.22,112614.43,111450.42,111766.72,2930.2095,OSCILLATION,0.8,系统平衡,0.15877247406513537,-0.008806617549816348,0.15503794925239064
2025-09-25 12:00:00,111347.99,111729.52,110629.99,111580.77,4734.75828,BEARISH_SINGULARITY,0.9,强奇点看空,0.40593797951811716,-0.03963095057023336,0.15503794925239064
2025-09-25 16:00:00,111580.77,111672.58,108631.51,109360.0,6129.42446,BEARISH_SINGULARITY,0.9,强奇点看空,0.46156456059112894,-0.04811029106963949,0.15503794925239064
2025-09-25 20:00:00,109360.0,109685.72,108765.0,108994.49,2099.3808,BEARISH_SINGULARITY,0.9,强奇点看空,0.5396007818039177,-0.05855173995109575,0.15503794925239064
