时间,收盘价,最高价,最低价,信号类型,信号模式,加速度,张力,下影线,量能比率,高低点,是黑天鹅,策略状态,持仓类型,入场价,当前盈亏%,信号动作
2026-01-09 08:00:00,90463.11,90843.77,89694.66,BULLISH_SINGULARITY,SHORT_MODE,0.099687665,-0.870714017,0.0084946228357614,0.9746160885741468,,,空仓,,0.0,0.0,
2026-01-09 12:00:00,91176.47,92082.55,89850.0,BULLISH_SINGULARITY,SHORT_MODE,0.080181058,-0.829087575,0.0145483807390218,2.007216885732162,高点,,空仓,,0.0,0.0,
2026-01-09 16:00:00,90332.15,91783.32,90190.0,BULLISH_SINGULARITY,SHORT_MODE,0.065661283,-0.831657275,0.0015736368502243,1.0154454330021716,低点,,空仓,,0.0,0.0,
2026-01-09 20:00:00,90641.28,90732.01,90113.87,BULLISH_SINGULARITY,SHORT_MODE,0.047588562,-0.790613136,0.0058186512811822,0.4580695202874993,,,空仓,,0.0,0.0,
2026-01-10 00:00:00,90626.14,90782.23,90527.99,BULLISH_SINGULARITY,SHORT_MODE,0.037686728,-0.781387342,0.001083020859103,0.2105547652658797,,,空仓,,0.0,0.0,
2026-01-10 04:00:00,90678.5,90682.7,90408.23,BULLISH_SINGULARITY,SHORT_MODE,0.032400398,-0.796689529,0.0029805301146358,0.2091129858203934,,,空仓,,0.0,0.0,
2026-01-10 08:00:00,90723.86,90832.0,90618.28,BULLISH_SINGULARITY,SHORT_MODE,0.034460357,-0.826439955,0.0011637511895988,0.2877677806600527,高点,,空仓,,0.0,0.0,
2026-01-10 12:00:00,90665.75,90788.78,90538.46,BULLISH_SINGULARITY,SHORT_MODE,0.041322144,-0.879923616,0.0014039480178567,0.1868496082071065,,,空仓,,0.0,0.0,
2026-01-10 16:00:00,90626.54,90746.0,90504.55,BULLISH_SINGULARITY,SHORT_MODE,0.052857891,-0.935318316,0.0013460736777547,0.2506986425510751,,,空仓,,0.0,0.0,
2026-01-10 20:00:00,90504.7,90659.03,90404.0,BULLISH_SINGULARITY,SHORT_MODE,0.066874661,-0.984286545,0.0011126493983185,0.2509976309404785,低点,,空仓,,0.0,0.0,
2026-01-11 00:00:00,90733.5,90737.95,90451.1,BULLISH_SINGULARITY,SHORT_MODE,0.080732969,-1.00650761,0.0031124116230498,0.2509371722347084,,,空仓,,0.0,0.0,
2026-01-11 04:00:00,90710.79,90850.0,90585.34,BULLISH_SINGULARITY,SHORT_MODE,0.093955891,-0.99659747,0.0013829666790466,0.3051759411966337,,,空仓,,0.0,0.0,
2026-01-11 08:00:00,90754.99,90816.0,90610.27,BULLISH_SINGULARITY,SHORT_MODE,0.098713922,-0.963864192,0.0015946230614977,0.3997853918209131,,,空仓,,0.0,0.0,
2026-01-11 12:00:00,90875.79,91191.5,90708.25,BULLISH_SINGULARITY,SHORT_MODE,0.097963859,-0.894641189,0.0018436153347331,0.6981379678650685,,,空仓,,0.0,0.0,
2026-01-11 16:00:00,90690.8,91283.89,90673.3,BULLISH_SINGULARITY,SHORT_MODE,0.092044451,-0.763892175,0.0001929633435806,0.6142427495851903,低点,,空仓,,0.0,0.0,
2026-01-11 20:00:00,91013.65,91041.79,90236.0,BULLISH_SINGULARITY,SHORT_MODE,0.072816157,-0.641039696,0.0085443227471922,1.1660189007691395,,,空仓,,0.0,0.0,
2026-01-12 00:00:00,91808.12,92519.95,90700.29,BULLISH_SINGULARITY,SHORT_MODE,0.053436244,-0.539744233,0.012066797577382,2.548434048708016,高点,,空仓,,0.0,0.0,
2026-01-12 04:00:00,91408.09,92290.81,91381.36,BULLISH_SINGULARITY,SHORT_MODE,0.036737121,-0.496112616,0.0002924248827428,1.1503640661198398,,,空仓,,0.0,0.0,
2026-01-12 08:00:00,90620.96,91630.13,90370.0,BULLISH_SINGULARITY,SHORT_MODE,0.020711797,-0.402092318,0.0027693372482481,1.7899559205933917,低点,,空仓,,0.0,0.0,
2026-01-12 12:00:00,91665.0,91665.0,90128.44,OSCILLATION,NO_TRADE,0.000981236,-0.294888905,0.0167627775050455,1.800302470248625,,,空仓,,0.0,0.0,
2026-01-12 16:00:00,91861.27,92332.0,91000.53,OSCILLATION,NO_TRADE,-0.007589724,-0.271474333,0.0093699989124905,2.1798189949753817,高点,,空仓,,0.0,0.0,
2026-01-12 20:00:00,91296.2,92046.23,90938.2,OSCILLATION,NO_TRADE,-0.010829284,-0.277156195,0.0039213023105014,0.9652819189935103,低点,,空仓,,0.0,0.0,
2026-01-13 00:00:00,91408.91,91546.08,91042.66,OSCILLATION,NO_TRADE,-0.011503813,-0.272564549,0.0040067210078317,0.959393782,,,空仓,,0.0,0.0,
2026-01-13 04:00:00,91942.0,92275.38,91350.71,OSCILLATION,NO_TRADE,-0.005390556,-0.289769426,0.0064311196188901,1.793053891565821,,,空仓,,0.0,0.0,
2026-01-13 08:00:00,92000.74,92672.11,91924.27,OSCILLATION,NO_TRADE,0.007123373,-0.333043483,0.0008311889665235,1.6599232983878651,,,空仓,,0.0,0.0,
2026-01-13 12:00:00,93449.99,93450.0,91787.61,BULLISH_SINGULARITY,SHORT_MODE,0.020364559,-0.354380603,0.017788979966718,2.5132720715806736,,,空仓,,0.0,0.0,
2026-01-13 16:00:00,94226.84,94231.82,93078.31,BULLISH_SINGULARITY,SHORT_MODE,0.037112929,-0.405198782,0.0121889898886559,2.4613925570469948,,,空仓,,0.0,0.0,
2026-01-13 20:00:00,95414.0,96495.0,94062.0,BULLISH_SINGULARITY,SHORT_MODE,0.049044242,-0.401309185,0.0141698283270798,3.284165280276304,,,空仓,,0.0,0.0,
2026-01-14 08:00:00,94792.99,95315.15,94737.95,OSCILLATION,NO_TRADE,0.013961113,0.091229496,0.0005806336523408,0.6854902660115006,,,空仓,,0.0,0.0,
2026-01-14 12:00:00,96764.57,97084.68,94680.67,BEARISH_SINGULARITY,LONG_MODE,-0.022123765,0.4118741963288748,0.0215357749225776,2.126837059922224,,,空仓,,96951.78,-0.19,
2026-01-14 16:00:00,97267.42,97777.0,96246.56,BEARISH_SINGULARITY,LONG_MODE,-0.051737033,0.6249320653205981,0.0104953950665084,2.1307974518489834,高点,,空仓,,0.0,0.0,
2026-01-14 20:00:00,96951.78,97924.49,96772.02,BEARISH_SINGULARITY,LONG_MODE,-0.082751853,0.7450181711811715,0.0018541175829881,0.9671023609267332,,,空仓,,0.0,0.0,开多(正常 150%仓位)
2026-01-15 00:00:00,95985.1,97000.0,95777.0,BEARISH_SINGULARITY,LONG_MODE,-0.105401715,0.8200698986212055,0.0021680448319583,0.8479914535547804,低点,,空仓,,0.0,0.0,
2026-01-15 04:00:00,96630.48,96760.15,95952.89,BEARISH_SINGULARITY,LONG_MODE,-0.116680563,0.9104870974497252,0.0070121766962142,0.6143737537024371,,,空仓,,0.0,0.0,
2026-01-15 08:00:00,96581.08,97193.34,96289.98,BEARISH_SINGULARITY,LONG_MODE,-0.114492977,0.9138120014584512,0.0030140478859835,0.8471565866057532,,,空仓,,0.0,0.0,
2026-01-15 12:00:00,96737.04,97165.03,95435.91,BEARISH_SINGULARITY,LONG_MODE,-0.102993982,0.8908682477024427,0.0134501737907216,1.3953955986503066,高点,,空仓,,0.0,0.0,
2026-01-15 16:00:00,95516.01,97163.0,95183.13,BEARISH_SINGULARITY,LONG_MODE,-0.084571069,0.8496367782384115,0.0034850701992261,2.121965969853812,,,空仓,,0.0,0.0,
2026-01-15 20:00:00,95604.8,95871.0,95134.48,BEARISH_SINGULARITY,LONG_MODE,-0.069049124,0.8550415861531351,0.004919418271886,0.3765481808388319,,,空仓,,0.0,0.0,
2026-01-16 00:00:00,95354.69,95855.12,95321.58,BEARISH_SINGULARITY,LONG_MODE,-0.051504711,0.8473098246906674,0.0003472299055243,0.3438827147151022,低点,,空仓,,0.0,0.0,
2026-01-16 04:00:00,95653.16,95816.83,95133.03,BEARISH_SINGULARITY,LONG_MODE,-0.036856296,0.844788773,0.0054376666698727,0.6455370932230495,高点,,空仓,,0.0,0.0,
2026-01-16 08:00:00,95429.09,95871.47,95261.43,BEARISH_SINGULARITY,LONG_MODE,-0.025321864,0.8048662055324957,0.0017569066204026,0.4521895451578842,,,空仓,,0.0,0.0,
2026-01-17 04:00:00,95101.67,95373.64,95041.7,BEARISH_SINGULARITY,LONG_MODE,-0.025174298,0.6810952968370716,0.0006305882956629,0.1965812447723877,低点,,空仓,,0.0,0.0,
2026-01-17 08:00:00,95323.86,95323.86,95021.67,BEARISH_SINGULARITY,LONG_MODE,-0.030065084,0.6373629428397113,0.0031701401936514,0.2233414019938066,,,空仓,,0.0,0.0,
2026-01-17 12:00:00,95573.64,95639.45,95198.81,BEARISH_SINGULARITY,LONG_MODE,-0.033208262,0.5900333308610507,0.0039218972930193,0.5410604142922241,高点,,空仓,,0.0,0.0,
2026-01-17 16:00:00,95291.38,95576.14,95212.25,BEARISH_SINGULARITY,LONG_MODE,-0.035260363,0.5338499414412404,0.0008304003992806,0.2424001699425011,,,空仓,,0.0,0.0,
2026-01-17 20:00:00,95147.77,95412.86,95050.0,BEARISH_SINGULARITY,LONG_MODE,-0.037658417,0.4854705894353574,0.0010275595528934,0.2124014620538615,,,空仓,,0.0,0.0,
2026-01-18 00:00:00,95200.29,95250.0,94876.33,BEARISH_SINGULARITY,LONG_MODE,-0.037844579,0.4456420259171167,0.0034029308103997,0.3515232178584764,,,空仓,,0.0,0.0,
2026-01-18 04:00:00,95028.27,95260.0,95028.27,BEARISH_SINGULARITY,LONG_MODE,-0.035980758,0.3942193342767988,0.0,0.3654304191189667,,,空仓,,0.0,0.0,
2026-01-18 20:00:00,93673.14,95531.12,93615.4,OSCILLATION,NO_TRADE,-0.013104559,0.1705594059109069,0.0006163986816285,1.5264109972765745,,,空仓,,0.0,0.0,
2026-01-19 00:00:00,92690.09,93673.14,91910.2,OSCILLATION,NO_TRADE,-0.013029872,0.1800493724559827,0.0084139523437726,4.114569697020532,低点,,空仓,,0.0,0.0,
2026-01-19 04:00:00,92841.62,92861.41,92385.07,OSCILLATION,NO_TRADE,-0.015792206,0.183619795,0.0049175143647858,1.1340267038954055,,,空仓,,0.0,0.0,
2026-01-19 08:00:00,93191.96,93368.44,92702.56,OSCILLATION,NO_TRADE,-0.01323275,0.1382488296254052,0.0052515259900103,1.2356170604020604,高点,,空仓,,0.0,0.0,
2026-01-19 12:00:00,93068.62,93226.44,92700.0,OSCILLATION,NO_TRADE,-0.006798622,0.035989853,0.003960733488903,1.183311791873994,,,空仓,,0.0,0.0,
2026-01-19 16:00:00,93105.85,93420.0,92930.0,OSCILLATION,NO_TRADE,0.001298833,-0.085911172,0.0018887105375226,0.7702780830698208,,,空仓,,0.0,0.0,
2026-01-19 20:00:00,92631.0,93342.36,92158.48,OSCILLATION,NO_TRADE,0.010462989,-0.230848345,0.0051011000636936,1.108964774185657,,,空仓,,0.0,0.0,
2026-01-20 00:00:00,92434.92,92870.0,92264.7,OSCILLATION,NO_TRADE,0.019508296,-0.344035458,0.0018415118442251,0.9028679116266018,,,空仓,,0.0,0.0,
